nodeName	altName	nodeAttr[nodesPresent, ]
Tsubulata_008249	NA	turquoise
Tsubulata_008255	NA	turquoise
Tsubulata_008262	NA	turquoise
Tsubulata_008269	NA	turquoise
Tsubulata_008272	NA	turquoise
Tsubulata_008273	NA	turquoise
Tsubulata_008275	NA	turquoise
Tsubulata_008276	NA	magenta
Tsubulata_008278	NA	turquoise
Tsubulata_008285	NA	turquoise
Tsubulata_008291	NA	turquoise
Tsubulata_008306	NA	turquoise
Tsubulata_008311	NA	turquoise
Tsubulata_008319	NA	magenta
Tsubulata_008320	NA	turquoise
Tsubulata_008328	NA	turquoise
Tsubulata_008344	NA	turquoise
Tsubulata_008346	NA	turquoise
Tsubulata_008361	NA	turquoise
Tsubulata_008374	NA	turquoise
Tsubulata_008386	NA	turquoise
Tsubulata_008392	NA	turquoise
Tsubulata_008403	NA	turquoise
Tsubulata_008410	NA	turquoise
Tsubulata_008422	NA	turquoise
Tsubulata_008428	NA	turquoise
Tsubulata_008449	NA	turquoise
Tsubulata_008451	NA	turquoise
Tsubulata_008454	NA	turquoise
Tsubulata_008459	NA	turquoise
Tsubulata_008464	NA	turquoise
Tsubulata_008468	NA	turquoise
Tsubulata_008490	NA	turquoise
Tsubulata_008494	NA	turquoise
Tsubulata_008497	NA	turquoise
Tsubulata_008518	NA	magenta
Tsubulata_008534	NA	turquoise
Tsubulata_008535	NA	turquoise
Tsubulata_008543	NA	turquoise
Tsubulata_008546	NA	turquoise
Tsubulata_008555	NA	turquoise
Tsubulata_008567	NA	turquoise
Tsubulata_008569	NA	turquoise
Tsubulata_008597	NA	turquoise
Tsubulata_008601	NA	turquoise
Tsubulata_008622	NA	turquoise
Tsubulata_008632	NA	turquoise
Tsubulata_008679	NA	turquoise
Tsubulata_008690	NA	turquoise
Tsubulata_008694	NA	turquoise
Tsubulata_008695	NA	turquoise
Tsubulata_008733	NA	turquoise
Tsubulata_008757	NA	turquoise
Tsubulata_008785	NA	turquoise
Tsubulata_008790	NA	turquoise
Tsubulata_008796	NA	turquoise
Tsubulata_008799	NA	turquoise
Tsubulata_008827	NA	turquoise
Tsubulata_008831	NA	turquoise
Tsubulata_008836	NA	turquoise
Tsubulata_008848	NA	turquoise
Tsubulata_008852	NA	turquoise
Tsubulata_008863	NA	turquoise
Tsubulata_008865	NA	turquoise
Tsubulata_008869	NA	magenta
Tsubulata_008874	NA	turquoise
Tsubulata_008877	NA	turquoise
Tsubulata_008879	NA	turquoise
Tsubulata_008914	NA	turquoise
Tsubulata_008934	NA	turquoise
Tsubulata_008940	NA	turquoise
Tsubulata_008953	NA	turquoise
Tsubulata_008954	NA	turquoise
Tsubulata_008956	NA	magenta
Tsubulata_008962	NA	magenta
Tsubulata_008985	NA	turquoise
Tsubulata_009007	NA	turquoise
Tsubulata_009013	NA	turquoise
Tsubulata_009015	NA	turquoise
Tsubulata_009049	NA	turquoise
Tsubulata_009055	NA	turquoise
Tsubulata_009058	NA	turquoise
Tsubulata_009062	NA	turquoise
Tsubulata_009071	NA	turquoise
Tsubulata_009084	NA	turquoise
Tsubulata_009085	NA	turquoise
Tsubulata_009111	NA	turquoise
Tsubulata_009120	NA	turquoise
Tsubulata_009122	NA	turquoise
Tsubulata_009134	NA	turquoise
Tsubulata_009142	NA	turquoise
Tsubulata_009144	NA	turquoise
Tsubulata_009149	NA	turquoise
Tsubulata_009191	NA	turquoise
Tsubulata_009202	NA	turquoise
Tsubulata_009205	NA	turquoise
Tsubulata_009210	NA	turquoise
Tsubulata_009215	NA	turquoise
Tsubulata_009220	NA	turquoise
Tsubulata_009221	NA	turquoise
Tsubulata_009223	NA	turquoise
Tsubulata_009228	NA	turquoise
Tsubulata_009229	NA	turquoise
Tsubulata_009249	NA	magenta
Tsubulata_009277	NA	turquoise
Tsubulata_009297	NA	turquoise
Tsubulata_009298	NA	turquoise
Tsubulata_009302	NA	turquoise
Tsubulata_009303	NA	magenta
Tsubulata_009313	NA	turquoise
Tsubulata_009329	NA	turquoise
Tsubulata_009332	NA	turquoise
Tsubulata_009339	NA	turquoise
Tsubulata_009340	NA	turquoise
Tsubulata_009349	NA	turquoise
Tsubulata_009370	NA	turquoise
Tsubulata_009371	NA	turquoise
Tsubulata_009376	NA	magenta
Tsubulata_009386	NA	turquoise
Tsubulata_009388	NA	turquoise
Tsubulata_009432	NA	magenta
Tsubulata_009456	NA	turquoise
Tsubulata_009459	NA	turquoise
Tsubulata_009464	NA	turquoise
Tsubulata_009497	NA	turquoise
Tsubulata_009508	NA	turquoise
Tsubulata_009510	NA	magenta
Tsubulata_009520	NA	turquoise
Tsubulata_009526	NA	turquoise
Tsubulata_009529	NA	turquoise
Tsubulata_009531	NA	turquoise
Tsubulata_009533	NA	turquoise
Tsubulata_009536	NA	turquoise
Tsubulata_009563	NA	turquoise
Tsubulata_009589	NA	turquoise
Tsubulata_009598	NA	turquoise
Tsubulata_009600	NA	turquoise
Tsubulata_009603	NA	turquoise
Tsubulata_009605	NA	turquoise
Tsubulata_009620	NA	turquoise
Tsubulata_009622	NA	turquoise
Tsubulata_009624	NA	magenta
Tsubulata_009626	NA	magenta
Tsubulata_009632	NA	magenta
Tsubulata_009651	NA	turquoise
Tsubulata_009652	NA	turquoise
Tsubulata_009662	NA	turquoise
Tsubulata_009682	NA	turquoise
Tsubulata_009689	NA	turquoise
Tsubulata_009692	NA	turquoise
Tsubulata_009696	NA	turquoise
Tsubulata_009700	NA	turquoise
Tsubulata_009712	NA	turquoise
Tsubulata_009716	NA	turquoise
Tsubulata_009717	NA	turquoise
Tsubulata_009718	NA	turquoise
Tsubulata_009719	NA	turquoise
Tsubulata_009738	NA	turquoise
Tsubulata_009751	NA	turquoise
Tsubulata_009756	NA	turquoise
Tsubulata_009757	NA	turquoise
Tsubulata_009761	NA	turquoise
Tsubulata_009762	NA	turquoise
Tsubulata_009782	NA	turquoise
Tsubulata_009783	NA	magenta
Tsubulata_009800	NA	turquoise
Tsubulata_009801	NA	turquoise
Tsubulata_009805	NA	turquoise
Tsubulata_009810	NA	turquoise
Tsubulata_009822	NA	magenta
Tsubulata_009835	NA	turquoise
Tsubulata_009852	NA	turquoise
Tsubulata_009854	NA	turquoise
Tsubulata_009860	NA	turquoise
Tsubulata_009865	NA	turquoise
Tsubulata_009870	NA	turquoise
Tsubulata_009871	NA	turquoise
Tsubulata_009872	NA	turquoise
Tsubulata_009876	NA	magenta
Tsubulata_009889	NA	turquoise
Tsubulata_009890	NA	turquoise
Tsubulata_009902	NA	turquoise
Tsubulata_009903	NA	turquoise
Tsubulata_009910	NA	turquoise
Tsubulata_009911	NA	turquoise
Tsubulata_009982	NA	turquoise
Tsubulata_009989	NA	turquoise
Tsubulata_009990	NA	magenta
Tsubulata_010046	NA	turquoise
Tsubulata_010061	NA	turquoise
Tsubulata_010075	NA	turquoise
Tsubulata_010087	NA	turquoise
Tsubulata_010096	NA	turquoise
Tsubulata_010105	NA	turquoise
Tsubulata_010106	NA	turquoise
Tsubulata_010130	NA	turquoise
Tsubulata_010144	NA	turquoise
Tsubulata_010147	NA	turquoise
Tsubulata_010152	NA	turquoise
Tsubulata_010167	NA	turquoise
Tsubulata_010168	NA	magenta
Tsubulata_010169	NA	turquoise
Tsubulata_010194	NA	turquoise
Tsubulata_010196	NA	turquoise
Tsubulata_010201	NA	turquoise
Tsubulata_010203	NA	turquoise
Tsubulata_010207	NA	turquoise
Tsubulata_010235	NA	turquoise
Tsubulata_010237	NA	turquoise
Tsubulata_010242	NA	turquoise
Tsubulata_010253	NA	turquoise
Tsubulata_010254	NA	turquoise
Tsubulata_010273	NA	turquoise
Tsubulata_010276	NA	turquoise
Tsubulata_010293	NA	turquoise
Tsubulata_010302	NA	turquoise
Tsubulata_010305	NA	turquoise
Tsubulata_010310	NA	turquoise
Tsubulata_010313	NA	turquoise
Tsubulata_010316	NA	turquoise
Tsubulata_010319	NA	turquoise
Tsubulata_010321	NA	turquoise
Tsubulata_010323	NA	turquoise
Tsubulata_010326	NA	turquoise
Tsubulata_010327	NA	turquoise
Tsubulata_010329	NA	turquoise
Tsubulata_010335	NA	turquoise
Tsubulata_010336	NA	turquoise
Tsubulata_010340	NA	turquoise
Tsubulata_010345	NA	turquoise
Tsubulata_010351	NA	turquoise
Tsubulata_010353	NA	turquoise
Tsubulata_010357	NA	turquoise
Tsubulata_010358	NA	turquoise
Tsubulata_010388	NA	turquoise
Tsubulata_010400	NA	turquoise
Tsubulata_010401	NA	turquoise
Tsubulata_010405	NA	turquoise
Tsubulata_010459	NA	turquoise
Tsubulata_010462	NA	turquoise
Tsubulata_010496	NA	turquoise
Tsubulata_010497	NA	turquoise
Tsubulata_010499	NA	turquoise
Tsubulata_010503	NA	turquoise
Tsubulata_010510	NA	turquoise
Tsubulata_010529	NA	turquoise
Tsubulata_010546	NA	turquoise
Tsubulata_010557	NA	turquoise
Tsubulata_010560	NA	turquoise
Tsubulata_010561	NA	turquoise
Tsubulata_010564	NA	turquoise
Tsubulata_010569	NA	turquoise
Tsubulata_010573	NA	turquoise
Tsubulata_010584	NA	turquoise
Tsubulata_010591	NA	magenta
Tsubulata_010602	NA	magenta
Tsubulata_010606	NA	turquoise
Tsubulata_010610	NA	turquoise
Tsubulata_010611	NA	magenta
Tsubulata_010621	NA	turquoise
Tsubulata_010628	NA	turquoise
Tsubulata_010633	NA	turquoise
Tsubulata_010646	NA	turquoise
Tsubulata_010650	NA	turquoise
Tsubulata_010656	NA	magenta
Tsubulata_010657	NA	magenta
Tsubulata_010677	NA	turquoise
Tsubulata_010696	NA	turquoise
Tsubulata_010719	NA	turquoise
Tsubulata_010720	NA	turquoise
Tsubulata_010722	NA	turquoise
Tsubulata_010725	NA	turquoise
Tsubulata_010726	NA	turquoise
Tsubulata_010766	NA	turquoise
Tsubulata_010768	NA	turquoise
Tsubulata_010779	NA	turquoise
Tsubulata_010781	NA	turquoise
Tsubulata_010786	NA	turquoise
Tsubulata_010790	NA	turquoise
Tsubulata_010806	NA	turquoise
Tsubulata_010808	NA	turquoise
Tsubulata_010814	NA	turquoise
Tsubulata_010824	NA	magenta
Tsubulata_010832	NA	turquoise
Tsubulata_010837	NA	turquoise
Tsubulata_010844	NA	turquoise
Tsubulata_010847	NA	turquoise
Tsubulata_010851	NA	turquoise
Tsubulata_010861	NA	turquoise
Tsubulata_010876	NA	turquoise
Tsubulata_010884	NA	turquoise
Tsubulata_010885	NA	turquoise
Tsubulata_010898	NA	turquoise
Tsubulata_010903	NA	turquoise
Tsubulata_010904	NA	turquoise
Tsubulata_010906	NA	turquoise
Tsubulata_010911	NA	turquoise
Tsubulata_010912	NA	turquoise
Tsubulata_010913	NA	turquoise
Tsubulata_010942	NA	turquoise
Tsubulata_010944	NA	turquoise
Tsubulata_010948	NA	turquoise
Tsubulata_010950	NA	turquoise
Tsubulata_010953	NA	turquoise
Tsubulata_010961	NA	turquoise
Tsubulata_010968	NA	turquoise
Tsubulata_010970	NA	magenta
Tsubulata_010972	NA	turquoise
Tsubulata_010975	NA	turquoise
Tsubulata_011010	NA	turquoise
Tsubulata_011015	NA	turquoise
Tsubulata_011017	NA	turquoise
Tsubulata_011081	NA	turquoise
Tsubulata_011083	NA	turquoise
Tsubulata_011084	NA	magenta
Tsubulata_011121	NA	turquoise
Tsubulata_011137	NA	turquoise
Tsubulata_011157	NA	turquoise
Tsubulata_011170	NA	turquoise
Tsubulata_011173	NA	turquoise
Tsubulata_011182	NA	turquoise
Tsubulata_011213	NA	turquoise
Tsubulata_011235	NA	turquoise
Tsubulata_011251	NA	turquoise
Tsubulata_011256	NA	turquoise
Tsubulata_011260	NA	turquoise
Tsubulata_011276	NA	turquoise
Tsubulata_011289	NA	turquoise
Tsubulata_011291	NA	turquoise
Tsubulata_011292	NA	turquoise
Tsubulata_011294	NA	turquoise
Tsubulata_011305	NA	turquoise
Tsubulata_011308	NA	magenta
Tsubulata_011318	NA	turquoise
Tsubulata_011331	NA	turquoise
Tsubulata_011375	NA	magenta
Tsubulata_011432	NA	turquoise
Tsubulata_011433	NA	turquoise
Tsubulata_011442	NA	turquoise
Tsubulata_011447	NA	turquoise
Tsubulata_011452	NA	turquoise
Tsubulata_011454	NA	turquoise
Tsubulata_011457	NA	turquoise
Tsubulata_011458	NA	turquoise
Tsubulata_011532	NA	turquoise
Tsubulata_011538	NA	turquoise
Tsubulata_011540	NA	magenta
Tsubulata_011548	NA	turquoise
Tsubulata_011549	NA	turquoise
Tsubulata_011554	NA	turquoise
Tsubulata_011556	NA	turquoise
Tsubulata_011614	NA	turquoise
Tsubulata_011616	NA	turquoise
Tsubulata_011627	NA	turquoise
Tsubulata_011629	NA	magenta
Tsubulata_011632	NA	turquoise
Tsubulata_011643	NA	turquoise
Tsubulata_011648	NA	turquoise
Tsubulata_011664	NA	turquoise
Tsubulata_011701	NA	turquoise
Tsubulata_011712	NA	turquoise
Tsubulata_011714	NA	turquoise
Tsubulata_011744	NA	turquoise
Tsubulata_011751	NA	turquoise
Tsubulata_011766	NA	turquoise
Tsubulata_011769	NA	turquoise
Tsubulata_011771	NA	turquoise
Tsubulata_011778	NA	turquoise
Tsubulata_011783	NA	turquoise
Tsubulata_011789	NA	turquoise
Tsubulata_011790	NA	turquoise
Tsubulata_011811	NA	turquoise
Tsubulata_011813	NA	turquoise
Tsubulata_011817	NA	turquoise
Tsubulata_011826	NA	turquoise
Tsubulata_011827	NA	turquoise
Tsubulata_011828	NA	turquoise
Tsubulata_011830	NA	magenta
Tsubulata_011855	NA	turquoise
Tsubulata_011858	NA	turquoise
Tsubulata_011870	NA	turquoise
Tsubulata_011871	NA	magenta
Tsubulata_011874	NA	turquoise
Tsubulata_011877	NA	turquoise
Tsubulata_011880	NA	turquoise
Tsubulata_011884	NA	turquoise
Tsubulata_011898	NA	magenta
Tsubulata_011899	NA	turquoise
Tsubulata_011900	NA	turquoise
Tsubulata_011918	NA	magenta
Tsubulata_011932	NA	turquoise
Tsubulata_011952	NA	turquoise
Tsubulata_011955	NA	turquoise
Tsubulata_011958	NA	turquoise
Tsubulata_012013	NA	turquoise
Tsubulata_012025	NA	turquoise
Tsubulata_012029	NA	turquoise
Tsubulata_012030	NA	magenta
Tsubulata_012034	NA	magenta
Tsubulata_012040	NA	turquoise
Tsubulata_012042	NA	turquoise
Tsubulata_012044	NA	turquoise
Tsubulata_012056	NA	turquoise
Tsubulata_012057	NA	turquoise
Tsubulata_012061	NA	turquoise
Tsubulata_012063	NA	turquoise
Tsubulata_012064	NA	turquoise
Tsubulata_012065	NA	turquoise
Tsubulata_012072	NA	turquoise
Tsubulata_012073	NA	turquoise
Tsubulata_012075	NA	magenta
Tsubulata_012095	NA	turquoise
Tsubulata_012109	NA	turquoise
Tsubulata_012136	NA	turquoise
Tsubulata_012146	NA	turquoise
Tsubulata_012153	NA	turquoise
Tsubulata_012157	NA	turquoise
Tsubulata_012166	NA	turquoise
Tsubulata_012168	NA	turquoise
Tsubulata_012187	NA	magenta
Tsubulata_012204	NA	turquoise
Tsubulata_012206	NA	magenta
Tsubulata_012209	NA	turquoise
Tsubulata_012212	NA	turquoise
Tsubulata_012220	NA	turquoise
Tsubulata_012233	NA	turquoise
Tsubulata_012234	NA	turquoise
Tsubulata_012237	NA	turquoise
Tsubulata_012248	NA	turquoise
Tsubulata_012256	NA	turquoise
Tsubulata_012257	NA	turquoise
Tsubulata_012258	NA	turquoise
Tsubulata_012265	NA	turquoise
Tsubulata_012277	NA	turquoise
Tsubulata_012278	NA	turquoise
Tsubulata_012287	NA	turquoise
Tsubulata_012302	NA	turquoise
Tsubulata_012315	NA	turquoise
Tsubulata_012324	NA	turquoise
Tsubulata_012344	NA	turquoise
Tsubulata_012354	NA	turquoise
Tsubulata_012369	NA	turquoise
Tsubulata_012375	NA	turquoise
Tsubulata_012385	NA	turquoise
Tsubulata_012395	NA	turquoise
Tsubulata_012413	NA	magenta
Tsubulata_012424	NA	turquoise
Tsubulata_012427	NA	turquoise
Tsubulata_012431	NA	turquoise
Tsubulata_012435	NA	turquoise
Tsubulata_012455	NA	turquoise
Tsubulata_012460	NA	turquoise
Tsubulata_012461	NA	turquoise
Tsubulata_012463	NA	turquoise
Tsubulata_012464	NA	turquoise
Tsubulata_012468	NA	turquoise
Tsubulata_012525	NA	turquoise
Tsubulata_012534	NA	turquoise
Tsubulata_012538	NA	turquoise
Tsubulata_012549	NA	turquoise
Tsubulata_012562	NA	turquoise
Tsubulata_012568	NA	turquoise
Tsubulata_012579	NA	turquoise
Tsubulata_012583	NA	turquoise
Tsubulata_012588	NA	magenta
Tsubulata_012596	NA	turquoise
Tsubulata_012611	NA	magenta
Tsubulata_012619	NA	turquoise
Tsubulata_012620	NA	turquoise
Tsubulata_012639	NA	turquoise
Tsubulata_012641	NA	turquoise
Tsubulata_012643	NA	turquoise
Tsubulata_012646	NA	turquoise
Tsubulata_012651	NA	turquoise
Tsubulata_012652	NA	turquoise
Tsubulata_012685	NA	turquoise
Tsubulata_012688	NA	turquoise
Tsubulata_012731	NA	turquoise
Tsubulata_012733	NA	turquoise
Tsubulata_012761	NA	turquoise
Tsubulata_012762	NA	turquoise
Tsubulata_012765	NA	turquoise
Tsubulata_012776	NA	turquoise
Tsubulata_012803	NA	turquoise
Tsubulata_012805	NA	turquoise
Tsubulata_012812	NA	turquoise
Tsubulata_012821	NA	magenta
Tsubulata_012826	NA	turquoise
Tsubulata_012834	NA	magenta
Tsubulata_012835	NA	turquoise
Tsubulata_012837	NA	turquoise
Tsubulata_012841	NA	turquoise
Tsubulata_012842	NA	turquoise
Tsubulata_012856	NA	turquoise
Tsubulata_012870	NA	turquoise
Tsubulata_012916	NA	turquoise
Tsubulata_012932	NA	turquoise
Tsubulata_012935	NA	magenta
Tsubulata_012937	NA	turquoise
Tsubulata_012943	NA	turquoise
Tsubulata_012950	NA	turquoise
Tsubulata_012960	NA	turquoise
Tsubulata_012966	NA	magenta
Tsubulata_012975	NA	turquoise
Tsubulata_012985	NA	turquoise
Tsubulata_012996	NA	turquoise
Tsubulata_012998	NA	turquoise
Tsubulata_013003	NA	turquoise
Tsubulata_013011	NA	turquoise
Tsubulata_013016	NA	turquoise
Tsubulata_013017	NA	turquoise
Tsubulata_013019	NA	magenta
Tsubulata_013032	NA	turquoise
Tsubulata_013036	NA	turquoise
Tsubulata_013038	NA	turquoise
Tsubulata_013044	NA	turquoise
Tsubulata_013049	NA	turquoise
Tsubulata_013050	NA	turquoise
Tsubulata_013058	NA	turquoise
Tsubulata_013072	NA	turquoise
Tsubulata_013075	NA	turquoise
Tsubulata_013116	NA	turquoise
Tsubulata_013126	NA	turquoise
Tsubulata_013127	NA	turquoise
Tsubulata_013141	NA	turquoise
Tsubulata_013156	NA	turquoise
Tsubulata_013165	NA	turquoise
Tsubulata_013176	NA	turquoise
Tsubulata_013187	NA	turquoise
Tsubulata_013198	NA	turquoise
Tsubulata_013199	NA	magenta
Tsubulata_013202	NA	turquoise
Tsubulata_013209	NA	turquoise
Tsubulata_013211	NA	turquoise
Tsubulata_013212	NA	turquoise
Tsubulata_013213	NA	turquoise
Tsubulata_013215	NA	turquoise
Tsubulata_013225	NA	turquoise
Tsubulata_013226	NA	turquoise
Tsubulata_013228	NA	turquoise
Tsubulata_013260	NA	turquoise
Tsubulata_013261	NA	turquoise
Tsubulata_013266	NA	turquoise
Tsubulata_013268	NA	turquoise
Tsubulata_013271	NA	turquoise
Tsubulata_013284	NA	turquoise
Tsubulata_013298	NA	turquoise
Tsubulata_013299	NA	turquoise
Tsubulata_013307	NA	turquoise
Tsubulata_013323	NA	turquoise
Tsubulata_013335	NA	turquoise
Tsubulata_013354	NA	turquoise
Tsubulata_013367	NA	turquoise
Tsubulata_013369	NA	turquoise
Tsubulata_013378	NA	turquoise
Tsubulata_013382	NA	turquoise
Tsubulata_013406	NA	turquoise
Tsubulata_013430	NA	turquoise
Tsubulata_013432	NA	turquoise
Tsubulata_013434	NA	turquoise
Tsubulata_013448	NA	turquoise
Tsubulata_013450	NA	turquoise
Tsubulata_013457	NA	turquoise
Tsubulata_013477	NA	turquoise
Tsubulata_013480	NA	magenta
Tsubulata_013483	NA	turquoise
Tsubulata_013484	NA	turquoise
Tsubulata_013486	NA	magenta
Tsubulata_013491	NA	turquoise
Tsubulata_013493	NA	turquoise
Tsubulata_013514	NA	turquoise
Tsubulata_013515	NA	turquoise
Tsubulata_013518	NA	turquoise
Tsubulata_013519	NA	turquoise
Tsubulata_013524	NA	magenta
Tsubulata_013537	NA	turquoise
Tsubulata_013538	NA	magenta
Tsubulata_013539	NA	magenta
Tsubulata_013566	NA	turquoise
Tsubulata_013570	NA	turquoise
Tsubulata_013574	NA	turquoise
Tsubulata_013577	NA	turquoise
Tsubulata_013580	NA	turquoise
Tsubulata_013597	NA	turquoise
Tsubulata_013609	NA	turquoise
Tsubulata_013617	NA	magenta
Tsubulata_013641	NA	turquoise
Tsubulata_013668	NA	turquoise
Tsubulata_013683	NA	turquoise
Tsubulata_013684	NA	magenta
Tsubulata_013704	NA	turquoise
Tsubulata_013705	NA	magenta
Tsubulata_013708	NA	turquoise
Tsubulata_013714	NA	turquoise
Tsubulata_013719	NA	turquoise
Tsubulata_013758	NA	turquoise
Tsubulata_013759	NA	magenta
Tsubulata_013763	NA	turquoise
Tsubulata_013776	NA	turquoise
Tsubulata_013779	NA	turquoise
Tsubulata_013797	NA	turquoise
Tsubulata_013820	NA	turquoise
Tsubulata_013822	NA	turquoise
Tsubulata_013825	NA	turquoise
Tsubulata_013828	NA	turquoise
Tsubulata_013847	NA	turquoise
Tsubulata_013850	NA	turquoise
Tsubulata_013860	NA	turquoise
Tsubulata_013874	NA	turquoise
Tsubulata_013882	NA	turquoise
Tsubulata_013886	NA	turquoise
Tsubulata_013897	NA	magenta
Tsubulata_013898	NA	turquoise
Tsubulata_013904	NA	magenta
Tsubulata_013908	NA	turquoise
Tsubulata_013910	NA	turquoise
Tsubulata_013920	NA	turquoise
Tsubulata_013940	NA	turquoise
Tsubulata_013950	NA	turquoise
Tsubulata_013953	NA	magenta
Tsubulata_013959	NA	turquoise
Tsubulata_013971	NA	turquoise
Tsubulata_013972	NA	turquoise
Tsubulata_014005	NA	turquoise
Tsubulata_014026	NA	turquoise
Tsubulata_014052	NA	turquoise
Tsubulata_014053	NA	turquoise
Tsubulata_014070	NA	turquoise
Tsubulata_014087	NA	turquoise
Tsubulata_014091	NA	turquoise
Tsubulata_014094	NA	magenta
Tsubulata_014102	NA	turquoise
Tsubulata_014106	NA	turquoise
Tsubulata_014109	NA	turquoise
Tsubulata_014111	NA	turquoise
Tsubulata_014115	NA	turquoise
Tsubulata_014120	NA	turquoise
Tsubulata_014130	NA	turquoise
Tsubulata_014141	NA	turquoise
Tsubulata_014143	NA	turquoise
Tsubulata_014145	NA	turquoise
Tsubulata_014157	NA	turquoise
Tsubulata_014160	NA	turquoise
Tsubulata_014165	NA	magenta
Tsubulata_014167	NA	magenta
Tsubulata_014170	NA	turquoise
Tsubulata_014176	NA	turquoise
Tsubulata_014191	NA	magenta
Tsubulata_014193	NA	turquoise
Tsubulata_014202	NA	turquoise
Tsubulata_014204	NA	turquoise
Tsubulata_014205	NA	turquoise
Tsubulata_014214	NA	turquoise
Tsubulata_014218	NA	turquoise
Tsubulata_014243	NA	magenta
Tsubulata_014251	NA	turquoise
Tsubulata_014270	NA	turquoise
Tsubulata_014284	NA	turquoise
Tsubulata_014285	NA	magenta
Tsubulata_014291	NA	turquoise
Tsubulata_014292	NA	turquoise
Tsubulata_014329	NA	turquoise
Tsubulata_014343	NA	magenta
Tsubulata_014345	NA	magenta
Tsubulata_014348	NA	turquoise
Tsubulata_014350	NA	turquoise
Tsubulata_014352	NA	turquoise
Tsubulata_014359	NA	turquoise
Tsubulata_014363	NA	turquoise
Tsubulata_014382	NA	turquoise
Tsubulata_014383	NA	turquoise
Tsubulata_014384	NA	turquoise
Tsubulata_014385	NA	turquoise
Tsubulata_014396	NA	turquoise
Tsubulata_014439	NA	turquoise
Tsubulata_014466	NA	turquoise
Tsubulata_014467	NA	turquoise
Tsubulata_014471	NA	turquoise
Tsubulata_014473	NA	turquoise
Tsubulata_014480	NA	turquoise
Tsubulata_014495	NA	turquoise
Tsubulata_014498	NA	turquoise
Tsubulata_014518	NA	turquoise
Tsubulata_014526	NA	turquoise
Tsubulata_014534	NA	turquoise
Tsubulata_014579	NA	turquoise
Tsubulata_014580	NA	turquoise
Tsubulata_014584	NA	turquoise
Tsubulata_014610	NA	turquoise
Tsubulata_014628	NA	turquoise
Tsubulata_014642	NA	turquoise
Tsubulata_014646	NA	turquoise
Tsubulata_014650	NA	turquoise
Tsubulata_014652	NA	turquoise
Tsubulata_014653	NA	turquoise
Tsubulata_014712	NA	turquoise
Tsubulata_014713	NA	turquoise
Tsubulata_014718	NA	magenta
Tsubulata_014719	NA	magenta
Tsubulata_014720	NA	turquoise
Tsubulata_014728	NA	turquoise
Tsubulata_014729	NA	magenta
Tsubulata_014743	NA	turquoise
Tsubulata_014760	NA	turquoise
Tsubulata_014761	NA	turquoise
Tsubulata_014763	NA	turquoise
Tsubulata_014788	NA	turquoise
Tsubulata_014789	NA	turquoise
Tsubulata_014837	NA	turquoise
Tsubulata_014853	NA	turquoise
Tsubulata_014854	NA	turquoise
Tsubulata_014868	NA	turquoise
Tsubulata_014870	NA	turquoise
Tsubulata_014887	NA	turquoise
Tsubulata_014888	NA	turquoise
Tsubulata_014891	NA	turquoise
Tsubulata_014892	NA	turquoise
Tsubulata_014893	NA	turquoise
Tsubulata_014910	NA	turquoise
Tsubulata_014921	NA	turquoise
Tsubulata_014924	NA	turquoise
Tsubulata_014938	NA	magenta
Tsubulata_014961	NA	turquoise
Tsubulata_014980	NA	magenta
Tsubulata_014981	NA	turquoise
Tsubulata_015016	NA	magenta
Tsubulata_015036	NA	magenta
Tsubulata_015040	NA	turquoise
Tsubulata_015045	NA	turquoise
Tsubulata_015048	NA	turquoise
Tsubulata_015062	NA	turquoise
Tsubulata_015096	NA	magenta
Tsubulata_015098	NA	turquoise
Tsubulata_015122	NA	turquoise
Tsubulata_015138	NA	turquoise
Tsubulata_015144	NA	turquoise
Tsubulata_015145	NA	turquoise
Tsubulata_015151	NA	magenta
Tsubulata_015167	NA	turquoise
Tsubulata_015175	NA	turquoise
Tsubulata_015177	NA	turquoise
Tsubulata_015178	NA	magenta
Tsubulata_015179	NA	turquoise
Tsubulata_015186	NA	turquoise
Tsubulata_015192	NA	turquoise
Tsubulata_015198	NA	turquoise
Tsubulata_015200	NA	turquoise
Tsubulata_015201	NA	turquoise
Tsubulata_015203	NA	turquoise
Tsubulata_015206	NA	turquoise
Tsubulata_015208	NA	turquoise
Tsubulata_015221	NA	turquoise
Tsubulata_015244	NA	turquoise
Tsubulata_015259	NA	turquoise
Tsubulata_015263	NA	turquoise
Tsubulata_015280	NA	turquoise
Tsubulata_015281	NA	turquoise
Tsubulata_015292	NA	turquoise
Tsubulata_015295	NA	turquoise
Tsubulata_015321	NA	turquoise
Tsubulata_015328	NA	magenta
Tsubulata_015334	NA	turquoise
Tsubulata_015341	NA	turquoise
Tsubulata_015354	NA	turquoise
Tsubulata_015356	NA	magenta
Tsubulata_015360	NA	turquoise
Tsubulata_015364	NA	turquoise
Tsubulata_015375	NA	magenta
Tsubulata_015393	NA	turquoise
Tsubulata_015406	NA	turquoise
Tsubulata_015409	NA	turquoise
Tsubulata_015413	NA	turquoise
Tsubulata_015416	NA	turquoise
Tsubulata_015423	NA	turquoise
Tsubulata_015440	NA	turquoise
Tsubulata_015450	NA	turquoise
Tsubulata_015454	NA	turquoise
Tsubulata_015482	NA	turquoise
Tsubulata_015486	NA	turquoise
Tsubulata_015493	NA	turquoise
