nodeName	altName	nodeAttr[nodesPresent, ]
Tsubulata_021678	NA	pink
Tsubulata_021692	NA	pink
Tsubulata_021699	NA	pink
Tsubulata_021730	NA	pink
Tsubulata_021765	NA	pink
Tsubulata_021885	NA	pink
Tsubulata_021922	NA	pink
Tsubulata_021925	NA	pink
Tsubulata_021927	NA	pink
Tsubulata_021928	NA	pink
Tsubulata_021936	NA	pink
Tsubulata_022018	NA	pink
Tsubulata_022022	NA	pink
Tsubulata_022029	NA	pink
Tsubulata_022070	NA	pink
Tsubulata_022105	NA	pink
Tsubulata_022110	NA	pink
Tsubulata_022127	NA	pink
Tsubulata_022156	NA	pink
Tsubulata_022161	NA	pink
Tsubulata_022177	NA	pink
Tsubulata_022197	NA	pink
Tsubulata_022205	NA	pink
Tsubulata_022229	NA	pink
Tsubulata_022248	NA	pink
Tsubulata_022304	NA	pink
Tsubulata_022364	NA	pink
Tsubulata_022370	NA	pink
Tsubulata_022374	NA	pink
Tsubulata_022423	NA	pink
Tsubulata_022443	NA	pink
Tsubulata_022447	NA	pink
Tsubulata_022453	NA	pink
Tsubulata_022477	NA	pink
Tsubulata_022512	NA	pink
Tsubulata_022527	NA	pink
Tsubulata_022530	NA	pink
Tsubulata_022557	NA	pink
Tsubulata_022558	NA	pink
Tsubulata_022581	NA	pink
Tsubulata_022603	NA	pink
Tsubulata_022604	NA	pink
Tsubulata_022611	NA	pink
Tsubulata_022636	NA	pink
Tsubulata_022644	NA	pink
Tsubulata_022646	NA	pink
Tsubulata_022650	NA	pink
Tsubulata_022669	NA	pink
Tsubulata_022680	NA	pink
Tsubulata_022691	NA	pink
Tsubulata_022746	NA	pink
Tsubulata_022771	NA	pink
Tsubulata_022788	NA	pink
Tsubulata_022790	NA	pink
Tsubulata_022830	NA	pink
Tsubulata_022852	NA	pink
Tsubulata_022860	NA	pink
Tsubulata_022990	NA	pink
Tsubulata_023145	NA	pink
Tsubulata_023218	NA	pink
Tsubulata_023307	NA	pink
Tsubulata_023344	NA	pink
Tsubulata_023398	NA	pink
Tsubulata_023434	NA	pink
Tsubulata_023506	NA	pink
Tsubulata_023551	NA	pink
Tsubulata_023558	NA	pink
Tsubulata_023580	NA	pink
Tsubulata_023641	NA	pink
Tsubulata_023649	NA	pink
Tsubulata_023657	NA	pink
Tsubulata_023659	NA	pink
Tsubulata_023662	NA	pink
Tsubulata_023681	NA	pink
Tsubulata_023714	NA	pink
Tsubulata_023721	NA	pink
Tsubulata_023723	NA	pink
Tsubulata_023736	NA	pink
Tsubulata_023784	NA	pink
Tsubulata_023834	NA	pink
Tsubulata_023842	NA	pink
Tsubulata_023851	NA	pink
Tsubulata_023863	NA	pink
Tsubulata_023864	NA	pink
Tsubulata_023886	NA	pink
Tsubulata_023900	NA	pink
Tsubulata_023951	NA	pink
Tsubulata_023963	NA	pink
Tsubulata_023977	NA	pink
Tsubulata_023981	NA	pink
Tsubulata_023991	NA	pink
Tsubulata_024083	NA	pink
Tsubulata_024161	NA	pink
Tsubulata_024162	NA	pink
Tsubulata_024199	NA	pink
Tsubulata_024320	NA	pink
Tsubulata_024323	NA	pink
Tsubulata_024344	NA	pink
Tsubulata_024352	NA	pink
Tsubulata_024370	NA	pink
Tsubulata_024457	NA	pink
Tsubulata_024460	NA	pink
Tsubulata_024469	NA	pink
Tsubulata_024507	NA	pink
Tsubulata_024522	NA	pink
Tsubulata_024550	NA	pink
Tsubulata_024573	NA	pink
Tsubulata_024580	NA	pink
Tsubulata_024627	NA	pink
Tsubulata_024628	NA	pink
Tsubulata_024640	NA	pink
Tsubulata_024642	NA	pink
Tsubulata_024643	NA	pink
Tsubulata_024648	NA	pink
Tsubulata_024791	NA	pink
Tsubulata_024794	NA	pink
Tsubulata_024819	NA	pink
Tsubulata_024839	NA	pink
Tsubulata_024951	NA	pink
Tsubulata_024954	NA	pink
Tsubulata_025002	NA	pink
Tsubulata_025004	NA	pink
Tsubulata_025005	NA	pink
Tsubulata_025026	NA	pink
Tsubulata_025055	NA	pink
Tsubulata_025058	NA	pink
Tsubulata_025061	NA	pink
Tsubulata_025065	NA	pink
Tsubulata_025068	NA	pink
Tsubulata_025098	NA	pink
Tsubulata_025115	NA	pink
Tsubulata_025140	NA	pink
Tsubulata_025221	NA	pink
Tsubulata_025231	NA	pink
Tsubulata_025247	NA	pink
Tsubulata_025251	NA	pink
Tsubulata_025252	NA	pink
Tsubulata_025256	NA	pink
Tsubulata_025278	NA	pink
Tsubulata_025279	NA	pink
Tsubulata_025280	NA	pink
Tsubulata_025285	NA	pink
Tsubulata_025318	NA	pink
Tsubulata_025319	NA	pink
Tsubulata_025320	NA	pink
Tsubulata_025342	NA	pink
Tsubulata_025346	NA	pink
Tsubulata_025358	NA	pink
Tsubulata_025383	NA	pink
Tsubulata_025465	NA	pink
Tsubulata_025479	NA	pink
Tsubulata_025511	NA	pink
Tsubulata_025543	NA	pink
Tsubulata_025578	NA	pink
Tsubulata_025594	NA	pink
Tsubulata_025631	NA	pink
Tsubulata_025634	NA	pink
Tsubulata_025640	NA	pink
Tsubulata_025672	NA	pink
Tsubulata_025693	NA	pink
Tsubulata_025737	NA	pink
Tsubulata_025740	NA	pink
Tsubulata_025751	NA	pink
Tsubulata_025788	NA	pink
Tsubulata_025856	NA	pink
Tsubulata_025864	NA	pink
Tsubulata_025884	NA	pink
Tsubulata_025891	NA	pink
Tsubulata_025893	NA	pink
Tsubulata_025895	NA	pink
Tsubulata_025910	NA	pink
Tsubulata_025927	NA	pink
Tsubulata_025930	NA	pink
Tsubulata_025935	NA	pink
Tsubulata_025938	NA	pink
Tsubulata_025958	NA	pink
Tsubulata_026022	NA	pink
Tsubulata_026031	NA	pink
Tsubulata_026090	NA	pink
Tsubulata_026094	NA	pink
Tsubulata_026120	NA	pink
Tsubulata_026122	NA	pink
Tsubulata_026126	NA	pink
Tsubulata_026130	NA	pink
Tsubulata_026148	NA	pink
Tsubulata_026184	NA	pink
Tsubulata_026199	NA	pink
Tsubulata_026201	NA	pink
Tsubulata_026243	NA	pink
Tsubulata_026244	NA	pink
Tsubulata_026261	NA	pink
Tsubulata_026265	NA	pink
Tsubulata_026298	NA	pink
Tsubulata_026301	NA	pink
Tsubulata_026303	NA	pink
Tsubulata_026319	NA	pink
Tsubulata_026371	NA	pink
Tsubulata_026415	NA	pink
Tsubulata_026483	NA	pink
Tsubulata_026501	NA	pink
Tsubulata_026515	NA	pink
Tsubulata_026564	NA	pink
Tsubulata_026572	NA	pink
Tsubulata_026601	NA	pink
Tsubulata_026621	NA	pink
Tsubulata_026627	NA	pink
Tsubulata_026670	NA	pink
Tsubulata_026723	NA	pink
Tsubulata_026800	NA	pink
Tsubulata_026823	NA	pink
Tsubulata_026839	NA	pink
Tsubulata_026860	NA	pink
Tsubulata_026875	NA	pink
Tsubulata_026890	NA	pink
Tsubulata_026936	NA	pink
Tsubulata_026945	NA	pink
Tsubulata_026951	NA	pink
Tsubulata_027050	NA	pink
Tsubulata_027056	NA	pink
Tsubulata_027058	NA	pink
Tsubulata_027064	NA	pink
Tsubulata_027068	NA	pink
Tsubulata_027165	NA	pink
Tsubulata_027167	NA	pink
Tsubulata_027168	NA	pink
Tsubulata_027201	NA	pink
Tsubulata_027287	NA	pink
Tsubulata_027289	NA	pink
Tsubulata_027300	NA	pink
Tsubulata_027305	NA	pink
Tsubulata_027325	NA	pink
Tsubulata_027352	NA	pink
Tsubulata_027358	NA	pink
Tsubulata_027383	NA	pink
Tsubulata_027453	NA	pink
Tsubulata_027457	NA	pink
Tsubulata_027522	NA	pink
Tsubulata_027552	NA	pink
Tsubulata_027605	NA	pink
Tsubulata_027656	NA	pink
Tsubulata_027660	NA	pink
Tsubulata_027663	NA	pink
Tsubulata_027764	NA	pink
Tsubulata_027767	NA	pink
Tsubulata_027770	NA	pink
Tsubulata_027784	NA	pink
Tsubulata_027804	NA	pink
Tsubulata_027807	NA	pink
Tsubulata_027811	NA	pink
Tsubulata_027817	NA	pink
Tsubulata_027875	NA	pink
Tsubulata_027877	NA	pink
Tsubulata_027951	NA	pink
Tsubulata_027989	NA	pink
Tsubulata_028044	NA	pink
Tsubulata_028059	NA	pink
Tsubulata_028102	NA	pink
Tsubulata_028168	NA	pink
Tsubulata_028169	NA	pink
Tsubulata_028199	NA	pink
Tsubulata_028204	NA	pink
Tsubulata_028219	NA	pink
Tsubulata_028228	NA	pink
Tsubulata_028253	NA	pink
Tsubulata_028280	NA	pink
Tsubulata_028286	NA	pink
Tsubulata_028295	NA	pink
Tsubulata_028304	NA	pink
Tsubulata_028372	NA	pink
Tsubulata_028393	NA	pink
Tsubulata_028395	NA	pink
Tsubulata_028397	NA	pink
Tsubulata_028443	NA	pink
Tsubulata_028444	NA	pink
Tsubulata_028481	NA	pink
Tsubulata_028515	NA	pink
Tsubulata_028569	NA	pink
Tsubulata_028570	NA	pink
Tsubulata_028585	NA	pink
Tsubulata_028592	NA	pink
Tsubulata_028620	NA	pink
Tsubulata_028630	NA	pink
Tsubulata_028730	NA	pink
Tsubulata_028731	NA	pink
Tsubulata_028732	NA	pink
Tsubulata_028742	NA	pink
Tsubulata_028795	NA	pink
Tsubulata_028823	NA	pink
Tsubulata_028831	NA	pink
Tsubulata_028839	NA	pink
Tsubulata_028844	NA	pink
Tsubulata_028858	NA	pink
Tsubulata_028875	NA	pink
Tsubulata_028888	NA	pink
Tsubulata_028892	NA	pink
Tsubulata_028910	NA	pink
Tsubulata_028923	NA	pink
Tsubulata_028933	NA	pink
Tsubulata_028956	NA	pink
Tsubulata_028958	NA	pink
Tsubulata_028981	NA	pink
Tsubulata_029062	NA	pink
Tsubulata_029105	NA	pink
Tsubulata_029125	NA	pink
Tsubulata_029126	NA	pink
Tsubulata_029147	NA	pink
Tsubulata_029172	NA	pink
Tsubulata_029207	NA	pink
Tsubulata_029210	NA	pink
Tsubulata_029236	NA	pink
Tsubulata_029248	NA	pink
Tsubulata_029258	NA	pink
Tsubulata_029260	NA	pink
Tsubulata_029268	NA	pink
Tsubulata_029285	NA	pink
Tsubulata_029327	NA	pink
Tsubulata_029380	NA	pink
Tsubulata_029382	NA	pink
Tsubulata_029391	NA	pink
Tsubulata_029397	NA	pink
Tsubulata_029519	NA	pink
Tsubulata_029531	NA	pink
Tsubulata_029611	NA	pink
Tsubulata_029628	NA	pink
Tsubulata_029672	NA	pink
Tsubulata_029676	NA	pink
Tsubulata_029716	NA	pink
Tsubulata_029759	NA	pink
Tsubulata_029795	NA	pink
Tsubulata_029914	NA	pink
Tsubulata_029984	NA	pink
Tsubulata_030030	NA	pink
Tsubulata_030039	NA	pink
Tsubulata_030069	NA	pink
Tsubulata_030122	NA	pink
Tsubulata_030126	NA	pink
Tsubulata_030129	NA	pink
Tsubulata_030184	NA	pink
Tsubulata_030194	NA	pink
Tsubulata_030253	NA	pink
Tsubulata_030271	NA	pink
Tsubulata_030295	NA	pink
Tsubulata_030297	NA	pink
Tsubulata_030307	NA	pink
Tsubulata_030330	NA	pink
Tsubulata_030339	NA	pink
Tsubulata_030385	NA	pink
Tsubulata_030410	NA	pink
Tsubulata_030437	NA	pink
Tsubulata_030485	NA	pink
Tsubulata_030511	NA	pink
Tsubulata_030525	NA	pink
Tsubulata_030556	NA	pink
Tsubulata_030574	NA	pink
Tsubulata_030653	NA	pink
Tsubulata_030660	NA	pink
Tsubulata_030682	NA	pink
Tsubulata_030687	NA	pink
Tsubulata_030731	NA	pink
Tsubulata_030735	NA	pink
Tsubulata_030746	NA	pink
Tsubulata_030759	NA	pink
Tsubulata_030792	NA	pink
Tsubulata_030811	NA	pink
Tsubulata_030814	NA	pink
Tsubulata_030837	NA	pink
Tsubulata_030855	NA	pink
Tsubulata_030864	NA	pink
Tsubulata_030898	NA	pink
Tsubulata_030934	NA	pink
Tsubulata_030950	NA	pink
Tsubulata_031001	NA	pink
Tsubulata_031005	NA	pink
Tsubulata_031072	NA	pink
Tsubulata_031086	NA	pink
Tsubulata_031095	NA	pink
Tsubulata_031116	NA	pink
Tsubulata_031226	NA	pink
Tsubulata_031228	NA	pink
Tsubulata_031289	NA	pink
Tsubulata_031296	NA	pink
Tsubulata_031314	NA	pink
Tsubulata_031351	NA	pink
Tsubulata_031352	NA	pink
Tsubulata_031355	NA	pink
Tsubulata_031358	NA	pink
Tsubulata_031373	NA	pink
Tsubulata_031382	NA	pink
Tsubulata_031420	NA	pink
Tsubulata_031440	NA	pink
Tsubulata_031459	NA	pink
Tsubulata_031466	NA	pink
Tsubulata_031514	NA	pink
Tsubulata_031522	NA	pink
Tsubulata_031525	NA	pink
Tsubulata_031527	NA	pink
Tsubulata_031584	NA	pink
Tsubulata_031585	NA	pink
Tsubulata_031586	NA	pink
Tsubulata_031602	NA	pink
Tsubulata_031625	NA	pink
Tsubulata_031689	NA	pink
Tsubulata_031710	NA	pink
Tsubulata_031722	NA	pink
Tsubulata_031749	NA	pink
Tsubulata_031764	NA	pink
Tsubulata_031782	NA	pink
Tsubulata_031785	NA	pink
Tsubulata_031791	NA	pink
Tsubulata_031815	NA	pink
Tsubulata_031824	NA	pink
Tsubulata_031837	NA	pink
Tsubulata_031875	NA	pink
Tsubulata_031900	NA	pink
Tsubulata_031953	NA	pink
Tsubulata_031970	NA	pink
Tsubulata_031971	NA	pink
Tsubulata_032036	NA	pink
Tsubulata_032045	NA	pink
Tsubulata_032051	NA	pink
Tsubulata_032075	NA	pink
Tsubulata_032077	NA	pink
Tsubulata_032084	NA	pink
Tsubulata_032131	NA	pink
Tsubulata_032179	NA	pink
Tsubulata_032192	NA	pink
Tsubulata_032193	NA	pink
Tsubulata_032208	NA	pink
Tsubulata_032228	NA	pink
Tsubulata_032229	NA	pink
Tsubulata_032351	NA	pink
Tsubulata_032369	NA	pink
Tsubulata_032400	NA	pink
Tsubulata_032425	NA	pink
Tsubulata_032459	NA	pink
Tsubulata_032477	NA	pink
Tsubulata_032513	NA	pink
Tsubulata_032537	NA	pink
Tsubulata_032567	NA	pink
Tsubulata_032575	NA	pink
Tsubulata_032623	NA	pink
Tsubulata_032643	NA	pink
Tsubulata_032715	NA	pink
Tsubulata_032723	NA	pink
Tsubulata_032776	NA	pink
Tsubulata_032779	NA	pink
Tsubulata_032835	NA	pink
Tsubulata_032845	NA	pink
Tsubulata_032854	NA	pink
Tsubulata_032859	NA	pink
Tsubulata_032861	NA	pink
Tsubulata_032869	NA	pink
Tsubulata_032880	NA	pink
Tsubulata_032932	NA	pink
Tsubulata_032941	NA	pink
Tsubulata_032950	NA	pink
Tsubulata_032981	NA	pink
Tsubulata_033017	NA	pink
Tsubulata_033039	NA	pink
Tsubulata_033040	NA	pink
Tsubulata_033047	NA	pink
Tsubulata_033066	NA	pink
Tsubulata_033069	NA	pink
Tsubulata_033096	NA	pink
Tsubulata_033107	NA	pink
Tsubulata_033158	NA	pink
Tsubulata_033199	NA	pink
Tsubulata_033216	NA	pink
Tsubulata_033228	NA	pink
Tsubulata_033248	NA	pink
Tsubulata_033250	NA	pink
Tsubulata_033253	NA	pink
Tsubulata_033256	NA	pink
Tsubulata_033261	NA	pink
Tsubulata_033284	NA	pink
Tsubulata_033348	NA	pink
Tsubulata_033362	NA	pink
Tsubulata_033379	NA	pink
Tsubulata_033384	NA	pink
Tsubulata_033404	NA	pink
Tsubulata_033405	NA	pink
Tsubulata_033408	NA	pink
Tsubulata_033455	NA	pink
Tsubulata_033462	NA	pink
Tsubulata_033515	NA	pink
Tsubulata_033530	NA	pink
Tsubulata_033544	NA	pink
Tsubulata_033568	NA	pink
Tsubulata_033592	NA	pink
Tsubulata_033640	NA	pink
Tsubulata_033643	NA	pink
Tsubulata_033661	NA	pink
Tsubulata_033711	NA	pink
Tsubulata_033750	NA	pink
Tsubulata_033791	NA	pink
Tsubulata_033792	NA	pink
Tsubulata_033793	NA	pink
Tsubulata_033893	NA	pink
Tsubulata_033899	NA	pink
Tsubulata_033907	NA	pink
Tsubulata_033935	NA	pink
Tsubulata_033945	NA	pink
Tsubulata_033951	NA	pink
Tsubulata_033985	NA	pink
Tsubulata_033995	NA	pink
Tsubulata_034049	NA	pink
Tsubulata_034054	NA	pink
Tsubulata_034139	NA	pink
Tsubulata_034154	NA	pink
Tsubulata_034161	NA	pink
Tsubulata_034166	NA	pink
Tsubulata_034178	NA	pink
Tsubulata_034269	NA	pink
Tsubulata_034274	NA	pink
Tsubulata_034278	NA	pink
Tsubulata_034356	NA	pink
Tsubulata_034368	NA	pink
Tsubulata_034411	NA	pink
Tsubulata_034447	NA	pink
Tsubulata_034450	NA	pink
Tsubulata_034569	NA	pink
Tsubulata_034580	NA	pink
Tsubulata_034597	NA	pink
Tsubulata_034600	NA	pink
Tsubulata_034609	NA	pink
Tsubulata_034637	NA	pink
Tsubulata_034653	NA	pink
Tsubulata_034680	NA	pink
Tsubulata_034705	NA	pink
Tsubulata_034711	NA	pink
Tsubulata_034732	NA	pink
Tsubulata_034736	NA	pink
Tsubulata_034748	NA	pink
Tsubulata_034773	NA	pink
Tsubulata_034774	NA	pink
Tsubulata_034789	NA	pink
Tsubulata_034849	NA	pink
Tsubulata_034850	NA	pink
Tsubulata_034935	NA	pink
Tsubulata_034962	NA	pink
Tsubulata_034972	NA	pink
Tsubulata_035023	NA	pink
Tsubulata_035086	NA	pink
Tsubulata_035115	NA	pink
Tsubulata_035131	NA	pink
Tsubulata_035132	NA	pink
Tsubulata_035170	NA	pink
Tsubulata_035210	NA	pink
Tsubulata_035215	NA	pink
Tsubulata_035232	NA	pink
Tsubulata_035293	NA	pink
Tsubulata_035305	NA	pink
Tsubulata_035310	NA	pink
Tsubulata_035321	NA	pink
Tsubulata_035324	NA	pink
Tsubulata_035345	NA	pink
Tsubulata_035416	NA	pink
Tsubulata_035439	NA	pink
Tsubulata_035467	NA	pink
Tsubulata_035487	NA	pink
Tsubulata_035524	NA	pink
Tsubulata_035601	NA	pink
Tsubulata_035642	NA	pink
Tsubulata_035661	NA	pink
Tsubulata_035719	NA	pink
Tsubulata_035737	NA	pink
Tsubulata_035778	NA	pink
Tsubulata_035806	NA	pink
Tsubulata_035845	NA	pink
Tsubulata_035868	NA	pink
Tsubulata_035897	NA	pink
Tsubulata_035939	NA	pink
Tsubulata_035984	NA	pink
Tsubulata_035989	NA	pink
Tsubulata_036000	NA	pink
Tsubulata_036005	NA	pink
Tsubulata_036008	NA	pink
Tsubulata_036019	NA	pink
Tsubulata_036051	NA	pink
Tsubulata_036076	NA	pink
Tsubulata_036113	NA	pink
Tsubulata_036128	NA	pink
Tsubulata_036132	NA	pink
Tsubulata_036135	NA	pink
Tsubulata_036152	NA	pink
Tsubulata_036155	NA	pink
Tsubulata_036214	NA	pink
Tsubulata_036344	NA	pink
Tsubulata_036347	NA	pink
Tsubulata_036365	NA	pink
Tsubulata_036375	NA	pink
Tsubulata_036490	NA	pink
Tsubulata_036550	NA	pink
Tsubulata_036639	NA	pink
Tsubulata_036677	NA	pink
Tsubulata_036700	NA	pink
Tsubulata_036736	NA	pink
Tsubulata_036745	NA	pink
Tsubulata_036842	NA	pink
Tsubulata_036857	NA	pink
Tsubulata_036979	NA	pink
Tsubulata_036994	NA	pink
Tsubulata_037005	NA	pink
Tsubulata_037007	NA	pink
Tsubulata_037045	NA	pink
Tsubulata_037051	NA	pink
Tsubulata_037079	NA	pink
Tsubulata_037081	NA	pink
Tsubulata_037092	NA	pink
Tsubulata_037125	NA	pink
Tsubulata_037129	NA	pink
Tsubulata_037167	NA	pink
Tsubulata_037171	NA	pink
Tsubulata_037176	NA	pink
Tsubulata_037196	NA	pink
Tsubulata_037220	NA	pink
Tsubulata_037242	NA	pink
Tsubulata_037247	NA	pink
Tsubulata_037272	NA	pink
Tsubulata_037283	NA	pink
Tsubulata_037305	NA	pink
Tsubulata_037368	NA	pink
Tsubulata_037415	NA	pink
Tsubulata_037509	NA	pink
Tsubulata_037516	NA	pink
Tsubulata_037533	NA	pink
Tsubulata_037547	NA	pink
Tsubulata_037563	NA	pink
Tsubulata_037588	NA	pink
Tsubulata_037617	NA	pink
Tsubulata_037628	NA	pink
Tsubulata_037666	NA	pink
Tsubulata_037678	NA	pink
Tsubulata_037681	NA	pink
Tsubulata_037762	NA	pink
Tsubulata_037897	NA	pink
Tsubulata_037934	NA	pink
Tsubulata_037953	NA	pink
Tsubulata_037977	NA	pink
Tsubulata_037980	NA	pink
Tsubulata_037986	NA	pink
Tsubulata_037988	NA	pink
Tsubulata_037999	NA	pink
Tsubulata_038020	NA	pink
Tsubulata_038022	NA	pink
Tsubulata_038033	NA	pink
Tsubulata_038061	NA	pink
Tsubulata_038062	NA	pink
Tsubulata_038070	NA	pink
Tsubulata_038112	NA	pink
Tsubulata_038117	NA	pink
Tsubulata_038148	NA	pink
Tsubulata_038175	NA	pink
Tsubulata_038182	NA	pink
Tsubulata_038186	NA	pink
Tsubulata_038204	NA	pink
Tsubulata_038222	NA	pink
Tsubulata_038223	NA	pink
Tsubulata_038225	NA	pink
Tsubulata_038283	NA	pink
Tsubulata_038310	NA	pink
Tsubulata_038318	NA	pink
Tsubulata_038331	NA	pink
Tsubulata_038333	NA	pink
Tsubulata_038334	NA	pink
Tsubulata_038359	NA	pink
Tsubulata_038483	NA	pink
Tsubulata_038542	NA	pink
Tsubulata_038569	NA	pink
Tsubulata_038578	NA	pink
Tsubulata_038584	NA	pink
Tsubulata_038592	NA	pink
Tsubulata_038597	NA	pink
Tsubulata_038618	NA	pink
Tsubulata_038623	NA	pink
Tsubulata_038685	NA	pink
Tsubulata_038743	NA	pink
Tsubulata_038752	NA	pink
Tsubulata_038819	NA	pink
Tsubulata_038875	NA	pink
Tsubulata_038909	NA	pink
Tsubulata_038936	NA	pink
Tsubulata_038937	NA	pink
Tsubulata_038939	NA	pink
Tsubulata_039028	NA	pink
Tsubulata_039033	NA	pink
Tsubulata_039037	NA	pink
Tsubulata_039055	NA	pink
Tsubulata_039060	NA	pink
Tsubulata_039062	NA	pink
Tsubulata_039076	NA	pink
Tsubulata_039109	NA	pink
Tsubulata_039127	NA	pink
Tsubulata_039135	NA	pink
Tsubulata_039158	NA	pink
Tsubulata_039170	NA	pink
Tsubulata_039174	NA	pink
Tsubulata_039309	NA	pink
Tsubulata_039337	NA	pink
Tsubulata_039367	NA	pink
Tsubulata_039372	NA	pink
Tsubulata_039373	NA	pink
Tsubulata_039390	NA	pink
Tsubulata_039417	NA	pink
Tsubulata_039494	NA	pink
Tsubulata_039564	NA	pink
Tsubulata_039568	NA	pink
Tsubulata_039653	NA	pink
Tsubulata_039663	NA	pink
Tsubulata_039668	NA	pink
Tsubulata_039711	NA	pink
Tsubulata_039714	NA	pink
Tsubulata_039725	NA	pink
Tsubulata_039740	NA	pink
Tsubulata_039762	NA	pink
Tsubulata_039771	NA	pink
Tsubulata_039786	NA	pink
Tsubulata_039790	NA	pink
Tsubulata_039872	NA	pink
Tsubulata_039874	NA	pink
Tsubulata_039875	NA	pink
Tsubulata_039946	NA	pink
Tsubulata_039947	NA	pink
Tsubulata_039948	NA	pink
Tsubulata_039996	NA	pink
Tsubulata_040001	NA	pink
Tsubulata_040009	NA	pink
Tsubulata_040019	NA	pink
Tsubulata_040094	NA	pink
Tsubulata_040139	NA	pink
Tsubulata_040164	NA	pink
Tsubulata_040174	NA	pink
Tsubulata_040227	NA	pink
Tsubulata_040244	NA	pink
Tsubulata_040288	NA	pink
Tsubulata_040313	NA	pink
Tsubulata_040324	NA	pink
Tsubulata_040337	NA	pink
Tsubulata_040339	NA	pink
Tsubulata_040341	NA	pink
Tsubulata_040349	NA	pink
Tsubulata_040368	NA	pink
Tsubulata_040373	NA	pink
Tsubulata_040396	NA	pink
Tsubulata_040416	NA	pink
Tsubulata_040429	NA	pink
Tsubulata_040432	NA	pink
Tsubulata_040462	NA	pink
Tsubulata_040545	NA	pink
Tsubulata_040646	NA	pink
Tsubulata_040650	NA	pink
Tsubulata_040667	NA	pink
Tsubulata_040714	NA	pink
Tsubulata_040723	NA	pink
Tsubulata_040729	NA	pink
Tsubulata_040739	NA	pink
Tsubulata_040766	NA	pink
Tsubulata_040767	NA	pink
Tsubulata_040801	NA	pink
Tsubulata_040829	NA	pink
Tsubulata_040858	NA	pink
Tsubulata_040875	NA	pink
Tsubulata_040884	NA	pink
Tsubulata_040924	NA	pink
Tsubulata_040955	NA	pink
Tsubulata_041013	NA	pink
Tsubulata_041040	NA	pink
Tsubulata_041041	NA	pink
Tsubulata_041085	NA	pink
Tsubulata_041089	NA	pink
Tsubulata_041093	NA	pink
Tsubulata_041098	NA	pink
Tsubulata_041101	NA	pink
Tsubulata_041102	NA	pink
Tsubulata_041127	NA	pink
Tsubulata_041168	NA	pink
Tsubulata_041172	NA	pink
Tsubulata_041219	NA	pink
Tsubulata_041226	NA	pink
Tsubulata_041233	NA	pink
Tsubulata_041276	NA	pink
Tsubulata_041304	NA	pink
Tsubulata_041338	NA	pink
Tsubulata_041346	NA	pink
Tsubulata_041352	NA	pink
Tsubulata_041406	NA	pink
Tsubulata_041412	NA	pink
Tsubulata_041416	NA	pink
Tsubulata_041421	NA	pink
Tsubulata_041452	NA	pink
Tsubulata_041456	NA	pink
Tsubulata_041570	NA	pink
Tsubulata_041630	NA	pink
Tsubulata_041690	NA	pink
Tsubulata_041749	NA	pink
Tsubulata_041755	NA	pink
Tsubulata_041818	NA	pink
Tsubulata_041820	NA	pink
Tsubulata_041869	NA	pink
Tsubulata_041892	NA	pink
Tsubulata_041902	NA	pink
Tsubulata_041905	NA	pink
Tsubulata_041912	NA	pink
Tsubulata_041943	NA	pink
Tsubulata_041975	NA	pink
Tsubulata_041990	NA	pink
Tsubulata_041991	NA	pink
Tsubulata_042071	NA	pink
Tsubulata_042094	NA	pink
Tsubulata_042098	NA	pink
Tsubulata_042176	NA	pink
Tsubulata_042179	NA	pink
Tsubulata_042193	NA	pink
Tsubulata_042285	NA	pink
Tsubulata_042286	NA	pink
Tsubulata_042312	NA	pink
Tsubulata_042313	NA	pink
Tsubulata_042335	NA	pink
Tsubulata_042346	NA	pink
Tsubulata_042362	NA	pink
Tsubulata_042391	NA	pink
Tsubulata_042395	NA	pink
Tsubulata_042400	NA	pink
Tsubulata_042406	NA	pink
Tsubulata_042416	NA	pink
Tsubulata_042452	NA	pink
Tsubulata_042510	NA	pink
Tsubulata_042523	NA	pink
Tsubulata_042546	NA	pink
Tsubulata_042563	NA	pink
Tsubulata_042590	NA	pink
Tsubulata_042656	NA	pink
Tsubulata_042667	NA	pink
Tsubulata_042712	NA	pink
Tsubulata_042713	NA	pink
Tsubulata_042715	NA	pink
Tsubulata_042716	NA	pink
Tsubulata_042731	NA	pink
Tsubulata_042751	NA	pink
Tsubulata_042763	NA	pink
Tsubulata_042785	NA	pink
Tsubulata_042809	NA	pink
Tsubulata_042811	NA	pink
Tsubulata_042860	NA	pink
Tsubulata_042886	NA	pink
Tsubulata_042887	NA	pink
Tsubulata_042905	NA	pink
Tsubulata_042919	NA	pink
Tsubulata_043027	NA	pink
Tsubulata_043053	NA	pink
Tsubulata_043081	NA	pink
Tsubulata_043145	NA	pink
Tsubulata_043149	NA	pink
Tsubulata_043150	NA	pink
Tsubulata_043152	NA	pink
Tsubulata_043182	NA	pink
Tsubulata_043189	NA	pink
Tsubulata_043312	NA	pink
Tsubulata_043329	NA	pink
Tsubulata_043347	NA	pink
Tsubulata_043410	NA	pink
Tsubulata_043414	NA	pink
Tsubulata_043415	NA	pink
Tsubulata_043433	NA	pink
Tsubulata_043440	NA	pink
Tsubulata_043461	NA	pink
Tsubulata_043512	NA	pink
Tsubulata_043523	NA	pink
Tsubulata_043541	NA	pink
Tsubulata_043546	NA	pink
Tsubulata_043579	NA	pink
Tsubulata_043591	NA	pink
Tsubulata_043625	NA	pink
