"feature"	"id"	"pval"	"qval"
"3232"	"gene"	"gene-Tsubulata_005743"	0.0394790342341307	0.125813266908483
"3233"	"gene"	"gene-Tsubulata_005744"	NA	NA
"3234"	"gene"	"gene-Tsubulata_005745"	0.183096613932154	0.349827451674431
"3235"	"gene"	"gene-Tsubulata_005746"	0.0185314617963472	0.0768077431986207
"3236"	"gene"	"gene-Tsubulata_005748"	0.0042133649352919	0.0313223342210849
"3237"	"gene"	"gene-Tsubulata_005749"	NA	NA
"3238"	"gene"	"gene-Tsubulata_005750"	0.023226257419711	0.0886590059262237
"3239"	"gene"	"gene-Tsubulata_005751"	0.0502016113310584	0.148589683389649
"3240"	"gene"	"gene-Tsubulata_005752"	0.131399948865146	0.282269548930109
"3241"	"gene"	"gene-Tsubulata_005753"	0.0777033011480222	0.198776327671402
"3242"	"gene"	"gene-Tsubulata_005755"	NA	NA
"3243"	"gene"	"gene-Tsubulata_005756"	0.880344026810237	0.934410013571455
"3244"	"gene"	"gene-Tsubulata_005757"	0.702532427516559	0.810572703999564
"3245"	"gene"	"gene-Tsubulata_005758"	0.0278382786003035	0.0997439194286042
"3246"	"gene"	"gene-Tsubulata_005759"	0.618997866126262	0.745862544627327
"3247"	"gene"	"gene-Tsubulata_005761"	NA	NA
"3248"	"gene"	"gene-Tsubulata_005762"	0.000974011521825524	0.0150297606329248
"3249"	"gene"	"gene-Tsubulata_005763"	0.0024580156245223	0.0236918802540163
"3250"	"gene"	"gene-Tsubulata_005764"	0.103903462861485	0.241569501544657
"3251"	"gene"	"gene-Tsubulata_005765"	0.780457006552857	0.865779483827606
"3252"	"gene"	"gene-Tsubulata_005769"	0.939448835300612	0.970990750048909
"3253"	"gene"	"gene-Tsubulata_005772"	0.13405873569909	0.286194556255387
"3254"	"gene"	"gene-Tsubulata_005773"	0.0470572303383312	0.142176264942874
"3255"	"gene"	"gene-Tsubulata_005775"	NA	NA
"3256"	"gene"	"gene-Tsubulata_005777"	0.272799084442439	0.450560151756976
"3257"	"gene"	"gene-Tsubulata_005778"	0.001727972328051	0.0196916085762589
"3258"	"gene"	"gene-Tsubulata_005779"	NA	NA
"3259"	"gene"	"gene-Tsubulata_005780"	NA	NA
"3260"	"gene"	"gene-Tsubulata_005781"	NA	NA
"3261"	"gene"	"gene-Tsubulata_005782"	NA	NA
"3262"	"gene"	"gene-Tsubulata_005783"	0.0398554714476217	0.126633844108509
"3263"	"gene"	"gene-Tsubulata_005784"	NA	NA
"3264"	"gene"	"gene-Tsubulata_005786"	0.139327224312025	0.293012420896387
"3265"	"gene"	"gene-Tsubulata_005787"	NA	NA
"3266"	"gene"	"gene-Tsubulata_005788"	0.291677677578627	0.469857909386687
"3267"	"gene"	"gene-Tsubulata_005789"	NA	NA
"3268"	"gene"	"gene-Tsubulata_005797"	0.316141301433851	0.495187256669101
"3269"	"gene"	"gene-Tsubulata_005800"	0.477043318422977	0.638072343608954
"3270"	"gene"	"gene-Tsubulata_005801"	0.00150771718865084	0.0182848067445921
"3271"	"gene"	"gene-Tsubulata_005807"	0.25488160299184	0.431401414913687
"3272"	"gene"	"gene-Tsubulata_005808"	0.196182816006114	0.36312701348686
"3273"	"gene"	"gene-Tsubulata_005809"	0.0242731705468739	0.0913085855633708
"3274"	"gene"	"gene-Tsubulata_005810"	0.209412956716688	0.377634280239894
"3275"	"gene"	"gene-Tsubulata_005811"	NA	NA
"3276"	"gene"	"gene-Tsubulata_005812"	4.73296113654431e-05	0.0043903450117927
"3277"	"gene"	"gene-Tsubulata_005813"	0.0062876291150149	0.0398101547991194
"3278"	"gene"	"gene-Tsubulata_005814"	0.193826075069143	0.360483484541298
"3279"	"gene"	"gene-Tsubulata_005815"	NA	NA
"3280"	"gene"	"gene-Tsubulata_005819"	NA	NA
"3281"	"gene"	"gene-Tsubulata_005820"	NA	NA
"3282"	"gene"	"gene-Tsubulata_005823"	NA	NA
"3283"	"gene"	"gene-Tsubulata_005824"	0.6768008675978	0.791886538771499
"3284"	"gene"	"gene-Tsubulata_005825"	NA	NA
"3285"	"gene"	"gene-Tsubulata_005830"	0.621094245653373	0.747709875150873
"3286"	"gene"	"gene-Tsubulata_005831"	0.692108668072477	0.803051490408005
"3287"	"gene"	"gene-Tsubulata_005832"	0.108168438514078	0.248672348394465
"3288"	"gene"	"gene-Tsubulata_005833"	NA	NA
"3289"	"gene"	"gene-Tsubulata_005834"	NA	NA
"3290"	"gene"	"gene-Tsubulata_005835"	NA	NA
"3291"	"gene"	"gene-Tsubulata_005838"	NA	NA
"3292"	"gene"	"gene-Tsubulata_005839"	NA	NA
"3293"	"gene"	"gene-Tsubulata_005841"	NA	NA
"3294"	"gene"	"gene-Tsubulata_005842"	NA	NA
"3295"	"gene"	"gene-Tsubulata_005846"	NA	NA
"3296"	"gene"	"gene-Tsubulata_005847"	0.210091042283814	0.377634280239894
"3297"	"gene"	"gene-Tsubulata_005850"	0.0073285231347493	0.043412025712598
"3298"	"gene"	"gene-Tsubulata_005851"	0.0130604310942333	0.0618056156793468
"3299"	"gene"	"gene-Tsubulata_005853"	NA	NA
"3300"	"gene"	"gene-Tsubulata_005855"	NA	NA
"3301"	"gene"	"gene-Tsubulata_005856"	NA	NA
"3302"	"gene"	"gene-Tsubulata_005859"	0.000360998823595526	0.00973999914782061
"3303"	"gene"	"gene-Tsubulata_005860"	NA	NA
"3304"	"gene"	"gene-Tsubulata_005861"	0.319404318136898	0.498881845136487
"3305"	"gene"	"gene-Tsubulata_005862"	0.00789434321924687	0.0454214858253839
"3306"	"gene"	"gene-Tsubulata_005863"	0.422753095480298	0.586965752278229
"3307"	"gene"	"gene-Tsubulata_005864"	NA	NA
"3308"	"gene"	"gene-Tsubulata_005869"	NA	NA
"3309"	"gene"	"gene-Tsubulata_005871"	NA	NA
"3310"	"gene"	"gene-Tsubulata_005873"	NA	NA
"3311"	"gene"	"gene-Tsubulata_005876"	0.0017138171978377	0.0196178294312492
"3312"	"gene"	"gene-Tsubulata_005877"	0.00766146029551473	0.0446152371208808
"3313"	"gene"	"gene-Tsubulata_005878"	0.364460721490255	0.53856029590933
"3314"	"gene"	"gene-Tsubulata_005884"	0.0926596703733675	0.223813864964317
"3315"	"gene"	"gene-Tsubulata_005886"	NA	NA
"3316"	"gene"	"gene-Tsubulata_005887"	NA	NA
"3317"	"gene"	"gene-Tsubulata_005889"	0.00206379109976518	0.0216107422596144
"3318"	"gene"	"gene-Tsubulata_005890"	0.367686266086949	0.540507319419872
"3319"	"gene"	"gene-Tsubulata_005891"	0.315139777686471	0.494394245260733
"3320"	"gene"	"gene-Tsubulata_005900"	0.0408436519041728	0.128778210034453
"3321"	"gene"	"gene-Tsubulata_005902"	0.166346333605419	0.331018940456005
"3322"	"gene"	"gene-Tsubulata_005903"	0.954078173614803	0.979943583118614
"3323"	"gene"	"gene-Tsubulata_005904"	0.467027758827089	0.628563584167134
"3324"	"gene"	"gene-Tsubulata_005906"	NA	NA
"3325"	"gene"	"gene-Tsubulata_005908"	0.0751441990677983	0.194748793331354
"3326"	"gene"	"gene-Tsubulata_005911"	NA	NA
"3327"	"gene"	"gene-Tsubulata_005914"	NA	NA
"3328"	"gene"	"gene-Tsubulata_005915"	0.666138037433784	0.783032198541624
"3329"	"gene"	"gene-Tsubulata_005916"	NA	NA
"3330"	"gene"	"gene-Tsubulata_005918"	NA	NA
"3331"	"gene"	"gene-Tsubulata_005919"	NA	NA
"3332"	"gene"	"gene-Tsubulata_005921"	0.00560809346491631	0.0370409802767818
"3333"	"gene"	"gene-Tsubulata_005924"	0.543620695894311	0.686769258214283
"3334"	"gene"	"gene-Tsubulata_005925"	0.00689282355018972	0.0420030578863036
"3335"	"gene"	"gene-Tsubulata_005926"	0.567322645914179	0.702981885713849
"3336"	"gene"	"gene-Tsubulata_005927"	0.0160468779586753	0.0699390331654198
"3337"	"gene"	"gene-Tsubulata_005928"	0.363019713275833	0.53856029590933
"3338"	"gene"	"gene-Tsubulata_005931"	0.109069724373913	0.249894830795051
"3339"	"gene"	"gene-Tsubulata_005932"	0.872502037691056	0.929616421943245
"3340"	"gene"	"gene-Tsubulata_005933"	3.67110741972265e-05	0.00414179552612323
"3341"	"gene"	"gene-Tsubulata_005934"	0.160991558299132	0.323898947042514
"3342"	"gene"	"gene-Tsubulata_005935"	NA	NA
"3343"	"gene"	"gene-Tsubulata_005936"	0.130305467834587	0.280934582639573
"3344"	"gene"	"gene-Tsubulata_005937"	0.0820756437825851	0.205866690148135
"3345"	"gene"	"gene-Tsubulata_005939"	0.125086294719461	0.273698891817011
"3346"	"gene"	"gene-Tsubulata_005941"	NA	NA
"3347"	"gene"	"gene-Tsubulata_005942"	0.0693259469949925	0.184646061847672
"3348"	"gene"	"gene-Tsubulata_005943"	0.652455195893197	0.772466862071779
"3349"	"gene"	"gene-Tsubulata_005946"	0.140970229536633	0.295525043962627
"3350"	"gene"	"gene-Tsubulata_005948"	0.00215807761489994	0.0221864196053929
"3351"	"gene"	"gene-Tsubulata_005952"	0.19069275493546	0.35639501778256
"3352"	"gene"	"gene-Tsubulata_005957"	0.944127501534331	0.974606662063721
"3353"	"gene"	"gene-Tsubulata_005959"	NA	NA
"3354"	"gene"	"gene-Tsubulata_005968"	0.224603765921011	0.395979593706843
"3355"	"gene"	"gene-Tsubulata_005973"	NA	NA
"3356"	"gene"	"gene-Tsubulata_005974"	0.577413719538231	0.711508917674688
"3357"	"gene"	"gene-Tsubulata_005978"	NA	NA
"3358"	"gene"	"gene-Tsubulata_005979"	NA	NA
"3359"	"gene"	"gene-Tsubulata_005983"	0.393953726888657	0.566304160564035
"3360"	"gene"	"gene-Tsubulata_005985"	NA	NA
"3361"	"gene"	"gene-Tsubulata_005986"	0.051254917373061	0.150491328824769
"3362"	"gene"	"gene-Tsubulata_006001"	NA	NA
"3363"	"gene"	"gene-Tsubulata_006006"	NA	NA
"3364"	"gene"	"gene-Tsubulata_006009"	0.00447869713933846	0.0324467869901963
"3365"	"gene"	"gene-Tsubulata_006011"	0.979270276027444	0.987513688327449
"3366"	"gene"	"gene-Tsubulata_006012"	0.678555594182881	0.793022604328795
"3367"	"gene"	"gene-Tsubulata_006013"	0.549196479650342	0.686769258214283
"3368"	"gene"	"gene-Tsubulata_006015"	0.0179818713163789	0.0752138767511106
"3369"	"gene"	"gene-Tsubulata_006017"	0.141926026768924	0.296969480505413
"3370"	"gene"	"gene-Tsubulata_006018"	NA	NA
"3371"	"gene"	"gene-Tsubulata_006019"	0.737751779720645	0.836147932641164
"3372"	"gene"	"gene-Tsubulata_006020"	0.0121117632119536	0.0589667914480715
"3373"	"gene"	"gene-Tsubulata_006022"	0.0825031988488487	0.206469745812017
"3374"	"gene"	"gene-Tsubulata_006025"	0.000948705924006976	0.0149314346778395
"3375"	"gene"	"gene-Tsubulata_006026"	0.518813753131358	0.67442249151397
"3376"	"gene"	"gene-Tsubulata_006027"	NA	NA
"3377"	"gene"	"gene-Tsubulata_006028"	0.00831753902032806	0.0470250507071622
"3378"	"gene"	"gene-Tsubulata_006029"	0.936321693508666	0.969128406258399
"3379"	"gene"	"gene-Tsubulata_006030"	0.538472971119722	0.686769258214283
"3380"	"gene"	"gene-Tsubulata_006031"	0.895079881803826	0.943553811139709
"3381"	"gene"	"gene-Tsubulata_006032"	0.252869848265321	0.42955704554203
"3382"	"gene"	"gene-Tsubulata_006033"	0.000623289718401088	0.0123737174778034
"3383"	"gene"	"gene-Tsubulata_006034"	0.0012426063169424	0.016689801160512
"3384"	"gene"	"gene-Tsubulata_006035"	0.549196479650343	0.686769258214283
"3385"	"gene"	"gene-Tsubulata_006036"	NA	NA
"3386"	"gene"	"gene-Tsubulata_006039"	NA	NA
"3387"	"gene"	"gene-Tsubulata_006040"	0.141876866343245	0.296925888591373
"3388"	"gene"	"gene-Tsubulata_006045"	0.200578006933654	0.367852098447828
"3389"	"gene"	"gene-Tsubulata_006047"	0.671895362693068	0.787929382151834
"3390"	"gene"	"gene-Tsubulata_006054"	NA	NA
"3391"	"gene"	"gene-Tsubulata_006055"	0.0171153974408819	0.0728078199938429
"3392"	"gene"	"gene-Tsubulata_006057"	0.373297312548437	0.546075281575985
"3393"	"gene"	"gene-Tsubulata_006058"	0.83767699257367	0.906236994133266
"3394"	"gene"	"gene-Tsubulata_006061"	0.16952151527463	0.334858102913158
"3395"	"gene"	"gene-Tsubulata_006062"	0.9671356961803	0.979943583118614
"3396"	"gene"	"gene-Tsubulata_006063"	0.140214148938215	0.294416007445988
"3397"	"gene"	"gene-Tsubulata_006066"	0.0375454342169078	0.121672976182293
"3398"	"gene"	"gene-Tsubulata_006067"	NA	NA
"3399"	"gene"	"gene-Tsubulata_006068"	0.214210548062145	0.382868156974553
"3400"	"gene"	"gene-Tsubulata_006069"	NA	NA
"3401"	"gene"	"gene-Tsubulata_006071"	NA	NA
"3402"	"gene"	"gene-Tsubulata_006073"	NA	NA
"3403"	"gene"	"gene-Tsubulata_006074"	0.324559825709404	0.503588641406669
"3404"	"gene"	"gene-Tsubulata_006076"	0.0213340935449489	0.0838013747566625
"3405"	"gene"	"gene-Tsubulata_006078"	0.210091042283814	0.377634280239894
"3406"	"gene"	"gene-Tsubulata_006079"	0.0526098520468699	0.153060917682688
"3407"	"gene"	"gene-Tsubulata_006081"	0.00877352701809186	0.0484276515027061
"3408"	"gene"	"gene-Tsubulata_006084"	0.348495807833989	0.524922123540145
"3409"	"gene"	"gene-Tsubulata_006089"	NA	NA
"3410"	"gene"	"gene-Tsubulata_006090"	0.0177915170575673	0.0746410573533803
"3411"	"gene"	"gene-Tsubulata_006091"	0.572400384574086	0.707118542263473
"3412"	"gene"	"gene-Tsubulata_006093"	0.34993707018737	0.526223422954452
"3413"	"gene"	"gene-Tsubulata_006094"	0.0426388080931572	0.132603467269685
"3414"	"gene"	"gene-Tsubulata_006096"	0.571572198155562	0.706303540355627
"3415"	"gene"	"gene-Tsubulata_006097"	0.637689692813874	0.761312278207183
"3416"	"gene"	"gene-Tsubulata_006098"	NA	NA
"3417"	"gene"	"gene-Tsubulata_006099"	0.0851086052539148	0.210651334184542
"3418"	"gene"	"gene-Tsubulata_006103"	NA	NA
"3419"	"gene"	"gene-Tsubulata_006105"	0.00185318507781052	0.0204406494006323
"3420"	"gene"	"gene-Tsubulata_006107"	0.490513475590786	0.650007869929535
"3421"	"gene"	"gene-Tsubulata_006108"	NA	NA
"3422"	"gene"	"gene-Tsubulata_006112"	0.0086971097585139	0.0482948714617212
"3423"	"gene"	"gene-Tsubulata_006113"	0.366699458137195	0.539530463126719
"3424"	"gene"	"gene-Tsubulata_006114"	0.975939303268121	0.985434522382858
"3425"	"gene"	"gene-Tsubulata_006116"	NA	NA
"3426"	"gene"	"gene-Tsubulata_006117"	NA	NA
"3427"	"gene"	"gene-Tsubulata_006118"	0.549196479650342	0.686769258214283
"3428"	"gene"	"gene-Tsubulata_006119"	NA	NA
"3429"	"gene"	"gene-Tsubulata_006120"	NA	NA
"3430"	"gene"	"gene-Tsubulata_006123"	NA	NA
"3431"	"gene"	"gene-Tsubulata_006124"	6.55614458788811e-06	0.00241146442023608
"3432"	"gene"	"gene-Tsubulata_006127"	3.52836641479559e-05	0.00414179552612323
"3433"	"gene"	"gene-Tsubulata_006130"	0.156307042048597	0.317728596697907
"3434"	"gene"	"gene-Tsubulata_006131"	NA	NA
"3435"	"gene"	"gene-Tsubulata_006132"	0.00750027144848908	0.0440821262470025
"3436"	"gene"	"gene-Tsubulata_006133"	0.961345407036521	0.979943583118614
"3437"	"gene"	"gene-Tsubulata_006134"	0.0443016167548301	0.136250322275724
"3438"	"gene"	"gene-Tsubulata_006135"	0.0142491540680898	0.0652330217010837
"3439"	"gene"	"gene-Tsubulata_006136"	0.00628955780796947	0.0398101547991194
"3440"	"gene"	"gene-Tsubulata_006137"	0.219450759825048	0.389614306315405
"3441"	"gene"	"gene-Tsubulata_006138"	0.00126751643201661	0.0168285082208969
"3442"	"gene"	"gene-Tsubulata_006139"	NA	NA
"3443"	"gene"	"gene-Tsubulata_006143"	0.0850693601936969	0.210579060939977
"3444"	"gene"	"gene-Tsubulata_006144"	0.401641758801046	0.572790328673819
"3445"	"gene"	"gene-Tsubulata_006145"	0.740451785279644	0.838030082956457
"3446"	"gene"	"gene-Tsubulata_006147"	0.69355499833917	0.803823270346682
"3447"	"gene"	"gene-Tsubulata_006148"	0.162574944211633	0.326020770083477
"3448"	"gene"	"gene-Tsubulata_006149"	0.0138723437031323	0.064297991021991
"3449"	"gene"	"gene-Tsubulata_006150"	0.523346972290189	0.678464283414231
"3450"	"gene"	"gene-Tsubulata_006151"	0.0682726409927752	0.182582937335443
"3451"	"gene"	"gene-Tsubulata_006153"	0.519627923726192	0.67506226640614
"3452"	"gene"	"gene-Tsubulata_006154"	NA	NA
"3453"	"gene"	"gene-Tsubulata_006155"	0.747388336939132	0.842968154925053
"3454"	"gene"	"gene-Tsubulata_006156"	0.5137291141727	0.669973073064789
"3455"	"gene"	"gene-Tsubulata_006157"	0.0811859026678673	0.204394150411539
"3456"	"gene"	"gene-Tsubulata_006159"	7.99776106823469e-05	0.00524784948573987
"3457"	"gene"	"gene-Tsubulata_006160"	0.000200035350612859	0.00767547644427597
"3458"	"gene"	"gene-Tsubulata_006161"	0.0938133702004655	0.225746498264757
"3459"	"gene"	"gene-Tsubulata_006162"	0.708903698772784	0.815322717972246
"3460"	"gene"	"gene-Tsubulata_006166"	0.00715872214681101	0.0429400432291119
"3461"	"gene"	"gene-Tsubulata_006167"	0.0855060448535232	0.211460271830749
"3462"	"gene"	"gene-Tsubulata_006168"	0.344098193436998	0.519904470429782
"3463"	"gene"	"gene-Tsubulata_006169"	NA	NA
"3464"	"gene"	"gene-Tsubulata_006170"	NA	NA
"3465"	"gene"	"gene-Tsubulata_006172"	0.541829962591866	0.686769258214283
"3466"	"gene"	"gene-Tsubulata_006173"	NA	NA
"3467"	"gene"	"gene-Tsubulata_006174"	0.706659645412095	0.813442389985678
"3468"	"gene"	"gene-Tsubulata_006175"	NA	NA
"3469"	"gene"	"gene-Tsubulata_006177"	0.0454730190755153	0.13886327340118
"3470"	"gene"	"gene-Tsubulata_006182"	0.52979523271224	0.684411342037183
"3471"	"gene"	"gene-Tsubulata_006183"	0.0447134092578291	0.137122865956865
"3472"	"gene"	"gene-Tsubulata_006184"	0.000107882524828407	0.00583442409819524
"3473"	"gene"	"gene-Tsubulata_006185"	NA	NA
"3474"	"gene"	"gene-Tsubulata_006187"	0.104518701641128	0.242667927915037
"3475"	"gene"	"gene-Tsubulata_006191"	0.0265098027723393	0.0966020346461534
"3476"	"gene"	"gene-Tsubulata_006195"	0.0533141347105821	0.15446068547162
"3477"	"gene"	"gene-Tsubulata_006196"	0.107944149422621	0.248320108470956
"3478"	"gene"	"gene-Tsubulata_006197"	0.0568391612221413	0.16126352359737
"3479"	"gene"	"gene-Tsubulata_006198"	0.0812143657773273	0.2044115199016
"3480"	"gene"	"gene-Tsubulata_006199"	0.148337590086193	0.306699082000024
"3481"	"gene"	"gene-Tsubulata_006201"	0.11207949808997	0.254620134152377
"3482"	"gene"	"gene-Tsubulata_006202"	0.018619299275606	0.0769348801158937
"3483"	"gene"	"gene-Tsubulata_006205"	NA	NA
"3484"	"gene"	"gene-Tsubulata_006208"	0.000761408344520542	0.0134815578838924
"3485"	"gene"	"gene-Tsubulata_006209"	0.219367027887733	0.389531625668172
"3486"	"gene"	"gene-Tsubulata_006210"	0.00826602275507637	0.0468348381182219
"3487"	"gene"	"gene-Tsubulata_006211"	NA	NA
"3488"	"gene"	"gene-Tsubulata_006214"	0.317754974434724	0.497046357562271
"3489"	"gene"	"gene-Tsubulata_006215"	0.00553369811502924	0.0366883134988846
"3490"	"gene"	"gene-Tsubulata_006216"	0.0379913551142498	0.122489480958565
"3491"	"gene"	"gene-Tsubulata_006217"	0.0647997910645173	0.176240635687148
"3492"	"gene"	"gene-Tsubulata_006218"	0.137688020191921	0.290919731685462
"3493"	"gene"	"gene-Tsubulata_006219"	0.463261736525688	0.62515732504181
"3494"	"gene"	"gene-Tsubulata_006220"	0.0257504941661724	0.0948407167427332
"3495"	"gene"	"gene-Tsubulata_006222"	0.00293530959122323	0.0259316604595044
"3496"	"gene"	"gene-Tsubulata_006223"	0.379967699260915	0.55259678488314
"3497"	"gene"	"gene-Tsubulata_006224"	0.00488272020380742	0.0341318260595595
"3498"	"gene"	"gene-Tsubulata_006226"	0.0032197517154855	0.0271760982510622
"3499"	"gene"	"gene-Tsubulata_006229"	0.02151363878854	0.0842855398174083
"3500"	"gene"	"gene-Tsubulata_006230"	0.17549315889302	0.342990495795924
"3501"	"gene"	"gene-Tsubulata_006231"	0.00341572651283029	0.0280153719150916
"3502"	"gene"	"gene-Tsubulata_006232"	NA	NA
"3503"	"gene"	"gene-Tsubulata_006233"	0.0558589433864123	0.159453552444546
"3504"	"gene"	"gene-Tsubulata_006234"	0.00255791143534567	0.0242313851471246
"3505"	"gene"	"gene-Tsubulata_006235"	0.140307617461036	0.294511464977837
"3506"	"gene"	"gene-Tsubulata_006236"	0.51650937618002	0.672222124463333
"3507"	"gene"	"gene-Tsubulata_006237"	NA	NA
"3508"	"gene"	"gene-Tsubulata_006238"	NA	NA
"3509"	"gene"	"gene-Tsubulata_006239"	NA	NA
"3510"	"gene"	"gene-Tsubulata_006240"	0.0264352092860265	0.0964325469287188
"3511"	"gene"	"gene-Tsubulata_006241"	0.0290163300498565	0.102450874601178
"3512"	"gene"	"gene-Tsubulata_006242"	0.18527930876671	0.349827451674431
"3513"	"gene"	"gene-Tsubulata_006243"	1.8189520033185e-05	0.00328728532737664
"3514"	"gene"	"gene-Tsubulata_006244"	0.549196479650343	0.686769258214283
"3515"	"gene"	"gene-Tsubulata_006245"	0.309089300830717	0.488408790428207
"3516"	"gene"	"gene-Tsubulata_006247"	NA	NA
"3517"	"gene"	"gene-Tsubulata_006250"	0.00312616991335357	0.0266410675055058
"3518"	"gene"	"gene-Tsubulata_006252"	0.000774448008037165	0.0135952419099886
"3519"	"gene"	"gene-Tsubulata_006254"	0.00583712474271569	0.0379087618049231
"3520"	"gene"	"gene-Tsubulata_006260"	NA	NA
"3521"	"gene"	"gene-Tsubulata_006261"	0.360544461701847	0.537374674561555
"3522"	"gene"	"gene-Tsubulata_006262"	0.281881597937811	0.459515226995977
"3523"	"gene"	"gene-Tsubulata_006263"	0.900944479552506	0.94712631139659
"3524"	"gene"	"gene-Tsubulata_006265"	NA	NA
"3525"	"gene"	"gene-Tsubulata_006267"	0.365650383719812	0.53856029590933
"3526"	"gene"	"gene-Tsubulata_006271"	NA	NA
"3527"	"gene"	"gene-Tsubulata_006272"	0.3147569797812	0.494126503229975
"3528"	"gene"	"gene-Tsubulata_006277"	0.365650383719812	0.53856029590933
"3529"	"gene"	"gene-Tsubulata_006279"	0.586375220379281	0.719296102542773
"3530"	"gene"	"gene-Tsubulata_006280"	NA	NA
"3531"	"gene"	"gene-Tsubulata_006282"	0.185710251368285	0.349827451674431
"3532"	"gene"	"gene-Tsubulata_006283"	0.679618504624852	0.793733834593616
"3533"	"gene"	"gene-Tsubulata_006285"	0.531337408142644	0.685263452740842
"3534"	"gene"	"gene-Tsubulata_006286"	0.846394828793256	0.9119505160519
"3535"	"gene"	"gene-Tsubulata_006292"	5.99363036928313e-05	0.00471446105725613
"3536"	"gene"	"gene-Tsubulata_006298"	0.167353102201362	0.33229687768037
"3537"	"gene"	"gene-Tsubulata_006303"	0.066835287912298	0.179886375117912
"3538"	"gene"	"gene-Tsubulata_006309"	NA	NA
"3539"	"gene"	"gene-Tsubulata_006311"	0.723396203883606	0.826175529429936
"3540"	"gene"	"gene-Tsubulata_006312"	0.0271462574533552	0.0980456741886693
"3541"	"gene"	"gene-Tsubulata_006314"	0.0598877311326855	0.167269692457667
"3542"	"gene"	"gene-Tsubulata_006315"	0.278386975290587	0.456266480337102
"3543"	"gene"	"gene-Tsubulata_006316"	0.214522540592663	0.383266621866762
"3544"	"gene"	"gene-Tsubulata_006317"	NA	NA
"3545"	"gene"	"gene-Tsubulata_006318"	NA	NA
"3546"	"gene"	"gene-Tsubulata_006319"	0.178158087820931	0.346686835931191
"3547"	"gene"	"gene-Tsubulata_006320"	0.00510226802532698	0.0350471647716104
"3548"	"gene"	"gene-Tsubulata_006321"	0.122068885179281	0.269487374568075
"3549"	"gene"	"gene-Tsubulata_006322"	0.00113258008743622	0.0158542776684943
"3550"	"gene"	"gene-Tsubulata_006323"	0.404357388673919	0.575566831624119
"3551"	"gene"	"gene-Tsubulata_006324"	NA	NA
"3552"	"gene"	"gene-Tsubulata_006325"	NA	NA
"3553"	"gene"	"gene-Tsubulata_006327"	NA	NA
"3554"	"gene"	"gene-Tsubulata_006328"	NA	NA
"3555"	"gene"	"gene-Tsubulata_006330"	0.00512839501406648	0.035110779381995
"3556"	"gene"	"gene-Tsubulata_006331"	0.00133666156905221	0.0172887715322739
"3557"	"gene"	"gene-Tsubulata_006332"	0.000881687755917016	0.0144418092707507
"3558"	"gene"	"gene-Tsubulata_006333"	0.889147086245363	0.93985173781313
"3559"	"gene"	"gene-Tsubulata_006337"	2.9614149220647e-05	0.00388339752294085
"3560"	"gene"	"gene-Tsubulata_006338"	0.00773249929852771	0.044879323171189
"3561"	"gene"	"gene-Tsubulata_006339"	0.443139126241935	0.605959731428864
"3562"	"gene"	"gene-Tsubulata_006340"	0.559752575890778	0.696294606359359
"3563"	"gene"	"gene-Tsubulata_006341"	1.22105790778537e-06	0.00123960845512615
"3564"	"gene"	"gene-Tsubulata_006343"	0.355932302466756	0.532281016596175
"3565"	"gene"	"gene-Tsubulata_006344"	0.000462751431521635	0.0108392413524241
"3566"	"gene"	"gene-Tsubulata_006345"	0.881672073915025	0.934969736127029
"3567"	"gene"	"gene-Tsubulata_006346"	NA	NA
"3568"	"gene"	"gene-Tsubulata_006347"	0.54312481385063	0.686769258214283
"3569"	"gene"	"gene-Tsubulata_006348"	0.436340119661248	0.599635153626902
"3570"	"gene"	"gene-Tsubulata_006349"	0.00773214428575697	0.044879323171189
"3571"	"gene"	"gene-Tsubulata_006350"	0.203529995603993	0.371575618552826
"3572"	"gene"	"gene-Tsubulata_006351"	0.703794360222809	0.811242604950891
"3573"	"gene"	"gene-Tsubulata_006352"	0.0890088348809203	0.217708693786444
"3574"	"gene"	"gene-Tsubulata_006353"	0.214988884542015	0.383864449816145
"3575"	"gene"	"gene-Tsubulata_006354"	0.0978666497568234	0.232063844078955
"3576"	"gene"	"gene-Tsubulata_006356"	NA	NA
"3577"	"gene"	"gene-Tsubulata_006358"	NA	NA
"3578"	"gene"	"gene-Tsubulata_006363"	NA	NA
"3579"	"gene"	"gene-Tsubulata_006364"	0.844354835380013	0.910840077402336
"3580"	"gene"	"gene-Tsubulata_006365"	NA	NA
"3581"	"gene"	"gene-Tsubulata_006368"	0.967135696180308	0.979943583118614
"3582"	"gene"	"gene-Tsubulata_006371"	0.00119523230649232	0.016376079606499
"3583"	"gene"	"gene-Tsubulata_006372"	0.748888478141734	0.843570901926996
"3584"	"gene"	"gene-Tsubulata_006373"	0.291766567794886	0.469928881933927
"3585"	"gene"	"gene-Tsubulata_006375"	0.185784241863501	0.349903948111259
"3586"	"gene"	"gene-Tsubulata_006377"	NA	NA
"3587"	"gene"	"gene-Tsubulata_006378"	NA	NA
"3588"	"gene"	"gene-Tsubulata_006379"	NA	NA
"3589"	"gene"	"gene-Tsubulata_006381"	NA	NA
"3590"	"gene"	"gene-Tsubulata_006382"	0.00199047229943716	0.0212465688825869
"3591"	"gene"	"gene-Tsubulata_006384"	0.316078770009282	0.495181744384536
"3592"	"gene"	"gene-Tsubulata_006385"	0.288677996161554	0.466891337103134
