col	feature	id	2024_fc_SCvsWTSmorph	pval	2024_qval_SCvsWTSmorph
2131	gene	Tsubulata_003642	2.2164834565022	0.197996554230828	0.650396346456383
2132	gene	Tsubulata_003649	1.22462931811376	0.570253193762169	0.852270545093689
2133	gene	Tsubulata_003655	0.887405226241297	0.393034158622408	0.749969549121196
2134	gene	Tsubulata_003656	0.888827890177566	0.541456124304145	0.837824853462005
2135	gene	Tsubulata_003657	1	NA	NA
2136	gene	Tsubulata_003660	1.25508613329279	0.316461418032179	0.719101136276686
2137	gene	Tsubulata_003662	1	NA	NA
2138	gene	Tsubulata_003663	0.684642101231659	0.420205441316977	0.76770615805287
2139	gene	Tsubulata_003665	0.953393647938362	0.880860260615009	0.960582849807393
2140	gene	Tsubulata_003669	1	NA	NA
2141	gene	Tsubulata_003671	1	NA	NA
2142	gene	Tsubulata_003675	1	NA	NA
2143	gene	Tsubulata_003677	1.21745654915849	0.462800045999357	0.792204537979007
2144	gene	Tsubulata_003680	1.44722074926722	0.126096876289348	0.595988714277193
2145	gene	Tsubulata_003684	1.11584752659141	0.462636980024805	0.792168041721697
2146	gene	Tsubulata_003685	1	NA	NA
2147	gene	Tsubulata_003686	1	NA	NA
2148	gene	Tsubulata_003689	1	NA	NA
2149	gene	Tsubulata_003690	1.24689091092092	0.592041991806348	0.864109315121985
2150	gene	Tsubulata_003691	0.399880825417078	0.223806586318781	0.664491947356152
2151	gene	Tsubulata_003693	1.28077854491464	0.822037878022767	0.934939360312255
2152	gene	Tsubulata_003694	0.502244622601596	0.276601548355457	0.699367697356103
2153	gene	Tsubulata_003695	0.41376752901853	0.0976930272577033	0.58910345106343
2154	gene	Tsubulata_003696	0.551558692521552	0.295284392833027	0.711688583982411
2155	gene	Tsubulata_003700	1.16733687026637	0.505111717322712	0.81848894142506
2156	gene	Tsubulata_003701	0.820535490574011	0.278534049887344	0.699670144964462
2157	gene	Tsubulata_003702	1.00903926992444	0.99169948927419	0.997010925225762
2158	gene	Tsubulata_003703	0.864373934150185	0.493426743218028	0.812317427164971
2159	gene	Tsubulata_003705	0.779036857849283	0.420348742892689	0.76770615805287
2160	gene	Tsubulata_003706	2.00726365848613	0.148333724789781	0.616915543062894
2161	gene	Tsubulata_003707	0.877427858650617	0.653037934293088	0.89437380240556
2162	gene	Tsubulata_003708	1.52421444163109	0.685895123115175	0.898052879044548
2163	gene	Tsubulata_003713	0.857183740644199	0.684992400914259	0.898052879044548
2164	gene	Tsubulata_003714	1.02569998631279	0.887251213990582	0.963410318620732
2165	gene	Tsubulata_003715	1.89073106170962	0.0138357652223652	0.473960107522921
2166	gene	Tsubulata_003716	1	NA	NA
2167	gene	Tsubulata_003717	1	NA	NA
2168	gene	Tsubulata_003719	1	NA	NA
2169	gene	Tsubulata_003720	0.666438096898634	0.00633301398989572	0.433213441249079
2170	gene	Tsubulata_003721	1.65209369440148	0.186667035996981	0.643622851317511
2171	gene	Tsubulata_003722	1.11855290158509	0.741674479551342	0.919910542844173
2172	gene	Tsubulata_003723	1.69206191177169	0.283112388405179	0.702406159577112
2173	gene	Tsubulata_003724	1.5271691217139	0.502232414332605	0.817093465444474
2174	gene	Tsubulata_003725	0.989142619145317	0.975163115186298	0.992223574345199
2175	gene	Tsubulata_003726	1	NA	NA
2176	gene	Tsubulata_003727	0.798158958741641	0.0411786296965782	0.524312896379197
2177	gene	Tsubulata_003729	1	NA	NA
2178	gene	Tsubulata_003731	1	NA	NA
2179	gene	Tsubulata_003732	1	NA	NA
2180	gene	Tsubulata_003734	1	NA	NA
2181	gene	Tsubulata_003736	0.921077027077261	0.342818682987666	0.719101136276686
2182	gene	Tsubulata_003737	0.898569100486809	0.5601412891109	0.846789899712539
2183	gene	Tsubulata_003738	1	NA	NA
2184	gene	Tsubulata_003739	2.68566716660761	0.0872667097740255	0.587380358715112
2185	gene	Tsubulata_003740	0.745217837203422	0.50159792674742	0.816721110321748
2186	gene	Tsubulata_003742	0.856049339072062	0.342818682987666	0.719101136276686
2187	gene	Tsubulata_003746	1	NA	NA
2188	gene	Tsubulata_003747	1	NA	NA
2189	gene	Tsubulata_003748	1	NA	NA
2190	gene	Tsubulata_003749	0.776309716932757	0.653211273036462	0.89437380240556
2191	gene	Tsubulata_003750	1	NA	NA
2192	gene	Tsubulata_003754	0.248178393576498	0.127304446771521	0.596466136151892
2193	gene	Tsubulata_003756	1	NA	NA
2194	gene	Tsubulata_003757	1.55356820481576	0.301071533999717	0.713973454586154
2195	gene	Tsubulata_003758	0.749469977661177	0.30515662798917	0.715231873655568
2196	gene	Tsubulata_003763	1.05546542125961	0.293674355771637	0.710493512321385
2197	gene	Tsubulata_003764	1	NA	NA
2198	gene	Tsubulata_003765	1.01376544187301	0.956805218157331	0.987557597544203
2199	gene	Tsubulata_003766	1.28076137758343	0.294123846073958	0.710894868420514
2200	gene	Tsubulata_003767	0.894890350574957	0.22406594442508	0.664627159688953
2201	gene	Tsubulata_003768	0.958364034302638	0.658480216182595	0.897099982442986
2202	gene	Tsubulata_003769	1.3868034673142	0.365401114284691	0.734067942711978
2203	gene	Tsubulata_003770	0.816921693624419	0.248083609586363	0.681380634744835
2204	gene	Tsubulata_003771	1	NA	NA
2205	gene	Tsubulata_003773	1	NA	NA
2206	gene	Tsubulata_003783	0.666687406490321	0.347000267256149	0.721618951184257
2207	gene	Tsubulata_003792	1	NA	NA
2208	gene	Tsubulata_003794	0.570465732062792	0.150396645606199	0.619066476810575
2209	gene	Tsubulata_003797	0.787793939707234	0.602183954366009	0.869127113847826
2210	gene	Tsubulata_003802	1	NA	NA
2211	gene	Tsubulata_003811	1	NA	NA
2212	gene	Tsubulata_003812	1	NA	NA
2213	gene	Tsubulata_003813	1	NA	NA
2214	gene	Tsubulata_003816	1	NA	NA
2215	gene	Tsubulata_003817	1.01627892364667	0.805306028981793	0.927837594785354
2216	gene	Tsubulata_003818	0.870200729191994	0.774299428157592	0.927837594785354
2217	gene	Tsubulata_003820	0.932800938694243	0.695304983887974	0.898052879044548
2218	gene	Tsubulata_003825	0.45551830581241	0.0868438661733559	0.587380358715112
2219	gene	Tsubulata_003826	0.0142876195560596	0.348978246779101	0.722555450643894
2220	gene	Tsubulata_003827	1	NA	NA
2221	gene	Tsubulata_003828	4.92603664750145	0.157901096638889	0.623981868775573
2222	gene	Tsubulata_003829	0.789079493892348	0.758241475652785	0.927837594785354
2223	gene	Tsubulata_003830	0.811880732537416	0.0240245664352334	0.514578540767225
2224	gene	Tsubulata_003832	0.996399982061998	0.983334514220148	0.994215586106772
2225	gene	Tsubulata_003833	0.550171598709281	0.12341779544563	0.593723190461043
2226	gene	Tsubulata_003838	1	NA	NA
2227	gene	Tsubulata_003839	0.725419303930864	0.551557134923184	0.843191596875426
2228	gene	Tsubulata_003840	0.646462316440896	0.154958626815758	0.621145513516223
2229	gene	Tsubulata_003844	0.952403111645069	0.91626168132415	0.97451298898995
2230	gene	Tsubulata_003847	3.56459997333446	0.0408561502893454	0.524312896379197
2231	gene	Tsubulata_003851	1.58190438271272	0.17666924411701	0.636115012922627
2232	gene	Tsubulata_003854	0.741558214386457	0.0282820647208699	0.520494260704533
2233	gene	Tsubulata_003855	1	NA	NA
2234	gene	Tsubulata_003856	1.25586098712306	0.586119491446595	0.861667036369779
2235	gene	Tsubulata_003858	0.739757550277778	0.549553243809206	0.842174434807467
2236	gene	Tsubulata_003859	0.757878717957366	0.046307204496161	0.534476401575576
2237	gene	Tsubulata_003860	1	NA	NA
2238	gene	Tsubulata_003861	1.13695836105253	0.502091836958594	0.817093465444474
2239	gene	Tsubulata_003862	1.20561785473037	0.347897359734362	0.721618951184257
2240	gene	Tsubulata_003864	1	NA	NA
2241	gene	Tsubulata_003867	0.946530114727068	0.478862460831809	0.804131979009495
2242	gene	Tsubulata_003872	0.606073353373843	0.673203601847586	0.898052879044548
2243	gene	Tsubulata_003873	1.01259977576168	0.959688330085842	0.988689236560358
2244	gene	Tsubulata_003875	1.82061818214259	0.374124187023766	0.738223140964109
2245	gene	Tsubulata_003878	1.00708741484423	0.971884798220717	0.991547925938075
2246	gene	Tsubulata_003880	1	NA	NA
2247	gene	Tsubulata_003881	1.21702357994811	0.636978861447508	0.887017673831355
2248	gene	Tsubulata_003883	1	NA	NA
2249	gene	Tsubulata_003886	1	NA	NA
2250	gene	Tsubulata_003892	1	NA	NA
2251	gene	Tsubulata_003893	1	NA	NA
2252	gene	Tsubulata_003894	0.800242856335979	0.463896312196509	0.793063022647689
2253	gene	Tsubulata_003896	1	NA	NA
2254	gene	Tsubulata_003899	0.109861204620322	0.0924136332176795	0.58910345106343
2255	gene	Tsubulata_003902	1	NA	NA
2256	gene	Tsubulata_003904	2.33903399983633	0.112826820476446	0.58910345106343
2257	gene	Tsubulata_003907	1	NA	NA
2258	gene	Tsubulata_003908	1	NA	NA
2259	gene	Tsubulata_003909	1	NA	NA
2260	gene	Tsubulata_003910	1	NA	NA
2261	gene	Tsubulata_003911	1	NA	NA
2262	gene	Tsubulata_003914	1	NA	NA
2263	gene	Tsubulata_003915	1	NA	NA
2264	gene	Tsubulata_003916	1	NA	NA
2265	gene	Tsubulata_003917	0.976311638464981	0.695304983887973	0.898052879044548
2266	gene	Tsubulata_003918	1	NA	NA
2267	gene	Tsubulata_003920	1	NA	NA
2268	gene	Tsubulata_003926	1.01693777073841	0.947534311153673	0.984998441563673
2269	gene	Tsubulata_003932	1.25841486559771	0.305224641683929	0.715231873655568
2270	gene	Tsubulata_003935	1	NA	NA
2271	gene	Tsubulata_003936	1.91818956929973	0.440624088666501	0.778554225703872
2272	gene	Tsubulata_003937	1.05426804419865	0.202586078650579	0.652807859531225
2273	gene	Tsubulata_003938	0.916421357244282	0.536441261306006	0.835523693246105
2274	gene	Tsubulata_003939	0.717775699254819	0.420964256489396	0.767745316727801
2275	gene	Tsubulata_003940	1	NA	NA
2276	gene	Tsubulata_003941	0.592081959209728	0.0508363875577256	0.540734786777991
2277	gene	Tsubulata_003946	1	NA	NA
2278	gene	Tsubulata_003948	1.1159220369484	0.702844036403834	0.90179680803028
2279	gene	Tsubulata_003950	0.4687456903357	0.00948622336531924	0.454754858466894
2280	gene	Tsubulata_003951	1.68094108781807	0.381387657433068	0.74242048960985
2281	gene	Tsubulata_003952	0.800926701703281	0.324809770742997	0.719101136276686
2282	gene	Tsubulata_003953	1.41869807697826	0.521457112494482	0.826853119075553
2283	gene	Tsubulata_003954	0.988685919082127	0.805236439766169	0.927837594785354
2284	gene	Tsubulata_003957	1.84521033318175	0.0224423737354873	0.510323463439366
2285	gene	Tsubulata_003959	0.901528102461801	0.629989629996945	0.882149362102102
2286	gene	Tsubulata_003960	2.64153981903632	0.0678659686529832	0.565740159657491
2287	gene	Tsubulata_003961	1.97479445468022	0.144406823162583	0.613797153824525
2288	gene	Tsubulata_003962	1.30147589959646	0.766663346965702	0.927837594785354
2289	gene	Tsubulata_003963	1	NA	NA
2290	gene	Tsubulata_003965	0.950782154500051	0.695304983887974	0.898052879044548
2291	gene	Tsubulata_003969	1.05594027352971	0.672004477411524	0.898052879044548
2292	gene	Tsubulata_003970	1	NA	NA
2293	gene	Tsubulata_003972	1.96129951366726	0.301439775807731	0.713973454586154
2294	gene	Tsubulata_003973	0.619160597776401	0.443315475076843	0.779836540229978
2295	gene	Tsubulata_003975	0.697680470118197	0.0056719682809292	0.430254277344299
2296	gene	Tsubulata_003976	1.00019922251767	0.992900502109518	0.997657200884106
2297	gene	Tsubulata_003977	0.656848951250916	0.402890486556923	0.756413483480667
2298	gene	Tsubulata_003978	1.53570091290469	0.291956096510463	0.70894263455684
2299	gene	Tsubulata_003979	1	NA	NA
2300	gene	Tsubulata_003980	1.27755380507492	0.250563963851491	0.682552387878847
2301	gene	Tsubulata_003981	1	NA	NA
2302	gene	Tsubulata_003982	1	NA	NA
2303	gene	Tsubulata_003983	1.31508109686631	0.180539578135415	0.639070213974843
2304	gene	Tsubulata_003984	1	NA	NA
2305	gene	Tsubulata_003985	1.17286319632865	0.112826820476446	0.58910345106343
2306	gene	Tsubulata_003989	1	NA	NA
2307	gene	Tsubulata_003993	2.02736003553653	0.30891082020515	0.717284503601788
2308	gene	Tsubulata_003996	1	NA	NA
2309	gene	Tsubulata_003999	1	NA	NA
2310	gene	Tsubulata_004000	1	NA	NA
2311	gene	Tsubulata_004001	1	NA	NA
2312	gene	Tsubulata_004002	0.919612938378699	0.342818682987666	0.719101136276686
2313	gene	Tsubulata_004006	1	NA	NA
2314	gene	Tsubulata_004012	1	NA	NA
2315	gene	Tsubulata_004014	1	NA	NA
2316	gene	Tsubulata_004019	1	NA	NA
2317	gene	Tsubulata_004020	1	NA	NA
2318	gene	Tsubulata_004022	1	NA	NA
2319	gene	Tsubulata_004027	1	NA	NA
2320	gene	Tsubulata_004028	1	NA	NA
2321	gene	Tsubulata_004029	1.24720515089428	0.182962218269229	0.640508672718992
2322	gene	Tsubulata_004030	1	NA	NA
2323	gene	Tsubulata_004031	1	NA	NA
2324	gene	Tsubulata_004032	1	NA	NA
2325	gene	Tsubulata_004033	1	NA	NA
2326	gene	Tsubulata_004034	1	NA	NA
2327	gene	Tsubulata_004036	1	NA	NA
2328	gene	Tsubulata_004042	0.864445147637908	0.727914787192183	0.914009020903846
2329	gene	Tsubulata_004043	1.01208500796719	0.805306028981793	0.927837594785354
2330	gene	Tsubulata_004044	0.945687949056436	0.606331834656803	0.870296938230176
2331	gene	Tsubulata_004045	1.32346590040461	0.518731329648916	0.824640502678835
2332	gene	Tsubulata_004046	1.46367070262459	0.253201396231648	0.684831561416628
2333	gene	Tsubulata_004047	1.50450861423196	0.219767548947548	0.660728014576412
2334	gene	Tsubulata_004048	0.772902365735743	0.113796902990406	0.58959362985531
2335	gene	Tsubulata_004049	0.428218276211734	0.0612174665717136	0.56129072243885
2336	gene	Tsubulata_004050	1.8080078033027	0.056718618406562	0.553154530584111
2337	gene	Tsubulata_004051	1.41895059270765	0.15286542858535	0.620791536058733
2338	gene	Tsubulata_004052	0.402886975830353	0.107780583264458	0.58910345106343
2339	gene	Tsubulata_004053	0.986340131738675	0.8729142791874	0.957756883590531
2340	gene	Tsubulata_004054	1.26547748563353	0.220085380919636	0.660728014576412
2341	gene	Tsubulata_004055	1	NA	NA
2342	gene	Tsubulata_004056	0.759301357208505	0.594839362049522	0.865673651305905
2343	gene	Tsubulata_004057	0.895284618145529	0.545512448245692	0.840352545997787
2344	gene	Tsubulata_004058	1.67168959259613	0.172484103877763	0.632854232254644
2345	gene	Tsubulata_004059	0.871325536172214	0.624736608250591	0.87962180377691
2346	gene	Tsubulata_004061	0.662330228636371	0.321987994381326	0.719101136276686
2347	gene	Tsubulata_004062	1	NA	NA
2348	gene	Tsubulata_004064	1	NA	NA
2349	gene	Tsubulata_004066	1	NA	NA
2350	gene	Tsubulata_004071	0.919604638618194	0.434897715852795	0.774777990981
2351	gene	Tsubulata_004076	1	NA	NA
2352	gene	Tsubulata_004077	1.55196705700612	0.0331572317257681	0.521778877588246
2353	gene	Tsubulata_004084	1.34252226405797	0.128107226080671	0.596466136151892
2354	gene	Tsubulata_004085	1	NA	NA
2355	gene	Tsubulata_004086	1	NA	NA
2356	gene	Tsubulata_004087	0.549021751465213	0.0108536770220102	0.460784333909219
2357	gene	Tsubulata_004088	1	NA	NA
2358	gene	Tsubulata_004090	1	NA	NA
2359	gene	Tsubulata_004092	0.788838804223633	0.394482969059527	0.75086954269214
2360	gene	Tsubulata_004093	1	NA	NA
2361	gene	Tsubulata_004100	0.643366786425485	0.0435271195254828	0.529023903680185
2362	gene	Tsubulata_004102	0.695456709749828	0.120837340031757	0.591801551029737
2363	gene	Tsubulata_004104	1	NA	NA
2364	gene	Tsubulata_004105	1	NA	NA
2365	gene	Tsubulata_004108	1.83818895141532	0.3323263400247	0.719101136276686
2366	gene	Tsubulata_004110	0.739401829889799	0.0989034416328298	0.58910345106343
2367	gene	Tsubulata_004111	1.0925652243003	0.916903395092997	0.975008262977087
2368	gene	Tsubulata_004112	1.8184628822496	0.561338833609657	0.847306242198441
2369	gene	Tsubulata_004124	1	NA	NA
2370	gene	Tsubulata_004125	1	NA	NA
2371	gene	Tsubulata_004127	0.575791481019042	0.148465367725559	0.616915543062894
2372	gene	Tsubulata_004128	1.45004604798969	0.362508700215257	0.732178898870508
2373	gene	Tsubulata_004130	0.399298427797443	0.013382034566776	0.473960107522921
2374	gene	Tsubulata_004131	0.946075846386723	0.813885183178186	0.93104532307532
2375	gene	Tsubulata_004132	1.06347143552555	0.5288379554395	0.831466593275555
2376	gene	Tsubulata_004133	1.23194675482567	0.69602688643012	0.898549701430725
2377	gene	Tsubulata_004134	0.74519733967936	0.198874785100408	0.651189967861189
2378	gene	Tsubulata_004135	0.756606527912046	0.579237466673658	0.857764597177274
2379	gene	Tsubulata_004136	1.19086921024952	0.268696347178922	0.694214657082804
2380	gene	Tsubulata_004137	0.609355045848859	0.169276008179616	0.630011053004738
2381	gene	Tsubulata_004138	1	NA	NA
2382	gene	Tsubulata_004139	1	NA	NA
2383	gene	Tsubulata_004142	1	NA	NA
2384	gene	Tsubulata_004144	1	NA	NA
2385	gene	Tsubulata_004145	1	NA	NA
2386	gene	Tsubulata_004147	0.862423276471919	0.449725915203815	0.783833392142357
2387	gene	Tsubulata_004148	0.752579923749728	0.322142252106785	0.719101136276686
2388	gene	Tsubulata_004149	0.851091468193417	0.643827004417066	0.890311071886904
2389	gene	Tsubulata_004151	0.546853226831673	0.143885109328791	0.613797153824525
2390	gene	Tsubulata_004153	1	NA	NA
2391	gene	Tsubulata_004154	0.805816133181561	0.673558288067942	0.898052879044548
2392	gene	Tsubulata_004155	1	NA	NA
2393	gene	Tsubulata_004156	0.55995049629945	0.251925508652458	0.683530478775172
2394	gene	Tsubulata_004159	1	NA	NA
2395	gene	Tsubulata_004160	5.28969291639382	0.170901852021785	0.631897542071744
2396	gene	Tsubulata_004161	0.73246475566922	0.45100583526188	0.784733273246152
2397	gene	Tsubulata_004162	1.33829384782333	0.234582451921311	0.67176591601389
2398	gene	Tsubulata_004164	3.14170139386233	0.226827264148493	0.665902983940781
2399	gene	Tsubulata_004165	0.989718622363449	0.695304983887973	0.898052879044548
2400	gene	Tsubulata_004166	0.608602612735859	0.312422070296595	0.718690221313186
2401	gene	Tsubulata_004168	0.931055968999336	0.810429170486865	0.93013742454288
2402	gene	Tsubulata_004171	1	NA	NA
2403	gene	Tsubulata_004172	1.25278200699687	0.354047194510348	0.726072734288261
2404	gene	Tsubulata_004176	2.65458345786365	0.251586850435428	0.683530478775172
2405	gene	Tsubulata_004177	0.31240307819742	0.695304983887974	0.898052879044548
2406	gene	Tsubulata_004178	0.983014798148309	0.961471753415445	0.989430231730791
2407	gene	Tsubulata_004187	0.754242039842596	0.25174576216047	0.683530478775172
2408	gene	Tsubulata_004191	1.00306167946015	0.992754169434082	0.997582360767054
2409	gene	Tsubulata_004192	1.34119797929294	0.336483641438307	0.719101136276686
2410	gene	Tsubulata_004195	0.736321328190242	0.313526822297134	0.719101136276686
2411	gene	Tsubulata_004198	1.03527469498325	0.955329101631472	0.986982007872709
2412	gene	Tsubulata_004200	0.907753155524165	0.695304983887974	0.898052879044548
2413	gene	Tsubulata_004201	1.21542795355223	0.414669931737762	0.764734483485671
2414	gene	Tsubulata_004202	0.650811799069105	0.194408575722317	0.649326680630967
2415	gene	Tsubulata_004205	2.32081686324723	0.234546724610895	0.67176591601389
2416	gene	Tsubulata_004206	0.429227504958053	0.0374475886438046	0.522943904804851
2417	gene	Tsubulata_004207	1.75123196812594	0.378726594192214	0.739909501833976
2418	gene	Tsubulata_004208	1.03117405997383	0.869212781618907	0.956671910035767
2419	gene	Tsubulata_004209	1.16670921892067	0.783824000616685	0.927837594785354
2420	gene	Tsubulata_004210	1.17464413126077	0.267244266540063	0.693931738754253
2421	gene	Tsubulata_004212	1	NA	NA
2422	gene	Tsubulata_004213	1.04527412611125	0.669522003761992	0.898052879044548
2423	gene	Tsubulata_004214	0.93495381809632	0.722465910493978	0.911655741133881
2424	gene	Tsubulata_004215	0.852050746184288	0.463106509458627	0.792308769737054
2425	gene	Tsubulata_004216	1	NA	NA
2426	gene	Tsubulata_004217	1.19153733760754	0.569816381995143	0.852233858006496
2427	gene	Tsubulata_004218	1.76401962190838	0.531629536367373	0.83342138001185
2428	gene	Tsubulata_004220	0.875944329110539	0.549124781346594	0.842119859856166
2429	gene	Tsubulata_004222	0.68741671248696	0.189693276035729	0.644873030137539
2430	gene	Tsubulata_004228	0.627158099892185	0.498460899305915	0.815095025842311
2431	gene	Tsubulata_004229	1.37740790515921	0.116387660080088	0.589711888338874
2432	gene	Tsubulata_004230	1.78740810637392	0.0113054506963877	0.461680180639325
2433	gene	Tsubulata_004231	0.619265250103491	0.0381565037740825	0.522943904804851
2434	gene	Tsubulata_004232	1.15929278725639	0.578117489149034	0.857223141757411
2435	gene	Tsubulata_004233	1.86309140053121	0.208935240815477	0.657280995262241
2436	gene	Tsubulata_004234	1.41421163562608	0.629095262422892	0.881742057890931
2437	gene	Tsubulata_004235	8.05512136130457	0.0142108256596337	0.473960107522921
2438	gene	Tsubulata_004236	1.0480547944276	0.886851416759533	0.963283014539945
2439	gene	Tsubulata_004237	1.01117674605266	0.913432520156258	0.973802683835267
2440	gene	Tsubulata_004238	1.17815661918439	0.557642536671001	0.845655109402464
2441	gene	Tsubulata_004239	1.24297848746646	0.426423985699306	0.770198907503691
2442	gene	Tsubulata_004240	1.2273592138964	0.209345794899824	0.657280995262241
2443	gene	Tsubulata_004241	1.30709626854382	0.301460336480561	0.713973454586154
2444	gene	Tsubulata_004242	0.782878476123004	0.239381564007389	0.674734723959094
2445	gene	Tsubulata_004243	1.61401336159144	0.0260246271921019	0.514742481635102
2446	gene	Tsubulata_004244	0.765854481803628	0.446707135448818	0.78210992332283
2447	gene	Tsubulata_004245	1.34602103669129	0.0911451977617034	0.58910345106343
2448	gene	Tsubulata_004246	1.65386814858737	0.159969992090187	0.624582208094058
2449	gene	Tsubulata_004247	0.463747718613573	0.0262675679951625	0.514742481635102
2450	gene	Tsubulata_004248	3.27850730137392	0.0128253020827671	0.473960107522921
2451	gene	Tsubulata_004249	0.707165399660702	0.069263718384855	0.566715743824884
2452	gene	Tsubulata_004251	1.66284029610221	0.119630892516867	0.590944313765789
2453	gene	Tsubulata_004252	1.35927562375986	0.676157569084268	0.898052879044548
2454	gene	Tsubulata_004253	1.12901261806483	0.262407207149118	0.691137617001335
2455	gene	Tsubulata_004254	1.09429015606349	0.443025235470821	0.779771978182029
2456	gene	Tsubulata_004255	1.99033720325261	0.256658641485874	0.68722013945853
2457	gene	Tsubulata_004256	0.922666511834331	0.695304983887974	0.898052879044548
2458	gene	Tsubulata_004259	0.616449700898991	0.0652352401131711	0.564359876903294
2459	gene	Tsubulata_004261	0.786204579157624	0.432962582930166	0.774576517566058
2460	gene	Tsubulata_004263	0.424024654286608	0.242525549252798	0.677049508766482
2461	gene	Tsubulata_004264	4.99448432160991	0.612656090518673	0.873676891065878
2462	gene	Tsubulata_004266	1	NA	NA
2463	gene	Tsubulata_004267	1.63615961966833	0.43314268248341	0.774672866153549
2464	gene	Tsubulata_004268	1.02642505589431	0.850687203806462	0.948117841980122
2465	gene	Tsubulata_004269	0.363960286248639	0.0479001096353021	0.535768460610165
2466	gene	Tsubulata_004270	1	NA	NA
2467	gene	Tsubulata_004271	0.536794158674633	0.284108428866009	0.703040494161801
2468	gene	Tsubulata_004272	0.410400302552068	0.0322977250426586	0.521778877588246
2469	gene	Tsubulata_004273	0.677126056400548	0.316757688796732	0.719101136276686
2470	gene	Tsubulata_004275	1	NA	NA
2471	gene	Tsubulata_004277	1.40184975680835	0.530067019664987	0.832294783818198
2472	gene	Tsubulata_004278	0.919128252591053	0.727395153601614	0.913766988080883
2473	gene	Tsubulata_004279	0.914996721186766	0.695304983887974	0.898052879044548
2474	gene	Tsubulata_004290	10.7981728198082	0.128508705267324	0.597343014810157
2475	gene	Tsubulata_004291	0.842256457677812	0.0572542342401129	0.553826000446573
2476	gene	Tsubulata_004292	0.59644848791219	0.695304983887974	0.898052879044548
2477	gene	Tsubulata_004293	0.537375486480643	0.122691601792498	0.592459092225107
2478	gene	Tsubulata_004294	1	NA	NA
2479	gene	Tsubulata_004297	1	NA	NA
2480	gene	Tsubulata_004298	1	NA	NA
2481	gene	Tsubulata_004299	0.845220636127162	0.0527535497865181	0.544162310077271
2482	gene	Tsubulata_004300	0.699276880461694	0.500316307163702	0.816186993732847
2483	gene	Tsubulata_004301	1	NA	NA
2484	gene	Tsubulata_004302	0.939267265112875	0.560053915654059	0.846789899712539
2485	gene	Tsubulata_004303	0.644975367969268	0.129943003368794	0.599455149731323
2486	gene	Tsubulata_004305	1	NA	NA
2487	gene	Tsubulata_004306	0.939394329018453	0.77747047106115	0.927837594785354
2488	gene	Tsubulata_004307	1.30659079549162	0.740573982919603	0.919910542844173
2489	gene	Tsubulata_004308	1.13811804840677	0.410283742374251	0.761625732849198
2490	gene	Tsubulata_004309	0.481747910424599	0.0656472269064018	0.564513574056851
2491	gene	Tsubulata_004313	0.848144712168141	0.73551061529075	0.917537942048685
2492	gene	Tsubulata_004314	1	NA	NA
2493	gene	Tsubulata_004315	1.06233712175156	0.807834286478479	0.928797985177867
2494	gene	Tsubulata_004316	1	NA	NA
2495	gene	Tsubulata_004317	1	NA	NA
2496	gene	Tsubulata_004318	1.02168191672214	0.931663666223981	0.980257203467493
2497	gene	Tsubulata_004319	1	NA	NA
2498	gene	Tsubulata_004321	1.13482408887352	0.744941827485735	0.921603065272815
2499	gene	Tsubulata_004322	1.4498059431875	0.0338997219331592	0.521778877588246
2500	gene	Tsubulata_004323	0.947994353894336	0.342818682987666	0.719101136276686
2501	gene	Tsubulata_004325	1.06744482454518	0.712530547520448	0.906106451181881
2502	gene	Tsubulata_004329	1	NA	NA
2503	gene	Tsubulata_004332	1.4019139548615	0.112826820476446	0.58910345106343
2504	gene	Tsubulata_004333	0.82966396944165	0.539843619261098	0.837021026860879
2505	gene	Tsubulata_004335	1	NA	NA
2506	gene	Tsubulata_004336	2.38341297216433	0.194841251125724	0.649326680630967
2507	gene	Tsubulata_004338	1.52861945151632	0.453698566528119	0.786507336335864
2508	gene	Tsubulata_004339	1	NA	NA
2509	gene	Tsubulata_004341	0.799755532825335	0.0180313555858689	0.502079242052939
2510	gene	Tsubulata_004342	1.36000267966926	0.283594159618859	0.702551036751004
2511	gene	Tsubulata_004344	4.71562693254537	0.0613754574798773	0.56129072243885
2512	gene	Tsubulata_004345	0.692332080403165	0.470097397079621	0.797995208071672
2513	gene	Tsubulata_004352	1	NA	NA
2514	gene	Tsubulata_004353	1.24494421792896	0.119336114925114	0.590944313765789
2515	gene	Tsubulata_004355	1	NA	NA
2516	gene	Tsubulata_004356	0.831777293902174	0.646430087841723	0.89107941551334
2517	gene	Tsubulata_004357	1.21988255879773	0.259172303149361	0.689482784125927
2518	gene	Tsubulata_004358	1	NA	NA
2519	gene	Tsubulata_004361	0.57310501062522	0.0242224040390362	0.514742481635102
2520	gene	Tsubulata_004363	1.07592603369635	0.763438353298678	0.927837594785354
2521	gene	Tsubulata_004364	1.28451205842567	0.340653428190822	0.719101136276686
2522	gene	Tsubulata_004365	1.63833184930163	0.260530174765648	0.690406123065083
2523	gene	Tsubulata_004366	0.760011619549279	0.369129776994585	0.735540161501155
2524	gene	Tsubulata_004368	0.741508414811456	0.624855626935967	0.87962180377691
2525	gene	Tsubulata_004369	1	NA	NA
2526	gene	Tsubulata_004370	2.88208316287574	0.46041425045958	0.790518225208896
2527	gene	Tsubulata_004371	2.31687041182629	0.0258197008515577	0.514742481635102
