nodeName	altName	nodeAttr[nodesPresent, ]
Tsubulata_011563	NA	blue
Tsubulata_011579	NA	blue
Tsubulata_011581	NA	blue
Tsubulata_011599	NA	blue
Tsubulata_011610	NA	blue
Tsubulata_011623	NA	blue
Tsubulata_011631	NA	blue
Tsubulata_011638	NA	blue
Tsubulata_011669	NA	blue
Tsubulata_011670	NA	blue
Tsubulata_011698	NA	blue
Tsubulata_011710	NA	blue
Tsubulata_011727	NA	blue
Tsubulata_011757	NA	blue
Tsubulata_011758	NA	blue
Tsubulata_011761	NA	blue
Tsubulata_011812	NA	blue
Tsubulata_011885	NA	blue
Tsubulata_011889	NA	blue
Tsubulata_011916	NA	blue
Tsubulata_011946	NA	blue
Tsubulata_011980	NA	blue
Tsubulata_011986	NA	blue
Tsubulata_012003	NA	blue
Tsubulata_012086	NA	blue
Tsubulata_012088	NA	blue
Tsubulata_012091	NA	blue
Tsubulata_012093	NA	blue
Tsubulata_012099	NA	blue
Tsubulata_012106	NA	blue
Tsubulata_012107	NA	blue
Tsubulata_012113	NA	blue
Tsubulata_012144	NA	blue
Tsubulata_012148	NA	blue
Tsubulata_012162	NA	blue
Tsubulata_012164	NA	blue
Tsubulata_012165	NA	blue
Tsubulata_012174	NA	blue
Tsubulata_012182	NA	blue
Tsubulata_012196	NA	blue
Tsubulata_012221	NA	blue
Tsubulata_012254	NA	blue
Tsubulata_012305	NA	blue
Tsubulata_012306	NA	blue
Tsubulata_012314	NA	blue
Tsubulata_012325	NA	blue
Tsubulata_012327	NA	blue
Tsubulata_012358	NA	blue
Tsubulata_012381	NA	blue
Tsubulata_012404	NA	blue
Tsubulata_012415	NA	blue
Tsubulata_012425	NA	blue
Tsubulata_012426	NA	blue
Tsubulata_012428	NA	blue
Tsubulata_012432	NA	blue
Tsubulata_012436	NA	blue
Tsubulata_012438	NA	blue
Tsubulata_012441	NA	blue
Tsubulata_012445	NA	blue
Tsubulata_012466	NA	blue
Tsubulata_012469	NA	blue
Tsubulata_012486	NA	blue
Tsubulata_012552	NA	blue
Tsubulata_012574	NA	blue
Tsubulata_012584	NA	blue
Tsubulata_012593	NA	blue
Tsubulata_012597	NA	blue
Tsubulata_012599	NA	blue
Tsubulata_012602	NA	blue
Tsubulata_012604	NA	blue
Tsubulata_012624	NA	blue
Tsubulata_012648	NA	blue
Tsubulata_012650	NA	blue
Tsubulata_012739	NA	blue
Tsubulata_012754	NA	blue
Tsubulata_012763	NA	blue
Tsubulata_012764	NA	blue
Tsubulata_012793	NA	blue
Tsubulata_012818	NA	blue
